"t" "yr0" "Tt" "Vt" "dt" "Vdt"
2091 "2025" 0 7.18785724883444 1 -0.000158801604908554
2092 "2025" 0 7.1876984631097 1 -0.000158785724748256
2093 "2025" 0 7.18753969326352 1 -0.000158769846176021
2094 "2025" 0 7.18738093929433 1 -0.000158753969190961
2095 "2025" 0 7.18722220120053 1 -0.000158738093794852
2096 "2025" 0 7.18706347898055 1 -0.00015872221998503
2097 "2025" 0 7.18690477263279 1 -0.000158706347763271
2098 "2025" 0 7.18674608215566 1 -0.000158690477128687
2099 "2025" 0 7.18658740754758 1 -0.000158674608080389
2100 "2025" 0 7.18642874880696 1 -0.000158658740620155
2101 "2025" 0 7.18627010593221 1 -0.000158642874746207
2102 "2025" 0 7.18611147892175 1 -0.000158627010458545
2103 "2025" 0 7.18595286777399 1 -0.000158611147757171
2104 "2025" 0 7.18579427248735 1 -0.000158595286642971
2105 "2025" 0 7.18563569306024 1 -0.000158579427114169
2106 "2025" 0 7.18547712949107 1 -0.000158563569170767
2107 "2025" 0 7.18531858177825 1 -0.000158547712814538
2108 "2025" 0 7.18516004992021 1 -0.000158531858042821
2109 "2025" 0 7.18500153391535 1 -0.00015851600485739
2110 "2025" 0 7.1848430337621 1 -0.000158500153256469
2111 "2025" 0 7.18468454945885 1 -0.000158484303241835
2112 "2025" 0 7.18452608100404 1 -0.000158468454810823
2113 "2025" 0 7.18436762839608 1 -0.000158452607966098
2114 "2025" 0 7.18420919163337 1 -0.000158436762704994
2115 "2025" 0 7.18405077071434 1 -0.000158420919028401
2116 "2025" 0 7.18389236563741 1 -0.000158405076936319
2117 "2025" 0 7.18373397640098 1 -0.000158389236428746
2118 "2025" 0 7.18357560300347 1 -0.000158373397505684
2119 "2025" 0 7.18341724544331 1 -0.000158357560165356
2120 "2025" 0 7.1832589037189 1 -0.000158341724409539
2121 "2025" 0 7.18310057782866 1 -0.000158325890237343
2122 "2025" 0 7.18294226777101 1 -0.000158310057647881
2123 "2025" 0 7.18278397354437 1 -0.00015829422664293
2124 "2025" 0 7.18262569514715 1 -0.000158278397219824
2125 "2025" 0 7.18246743257777 1 -0.000158262569380341
2126 "2025" 0 7.18230918583465 1 -0.000158246743123591
2127 "2025" 0 7.1821509549162 1 -0.000158230918448687
2128 "2025" 0 7.18199273982084 1 -0.000158215095357406
2129 "2025" 0 7.18183454054699 1 -0.00015819927384797
2130 "2025" 0 7.18167635709307 1 -0.00015818345392038
2131 "2025" 0 7.1815181894575 1 -0.000158167635574635
2132 "2025" 0 7.18136003763868 1 -0.000158151818811625
2133 "2025" 0 7.18120190163506 1 -0.000158136003629572
2134 "2025" 0 7.18104378144503 1 -0.000158120190029365
2135 "2025" 0 7.18088567706702 1 -0.000158104378010115
2136 "2025" 0 7.18072758849944 1 -0.000158088567572712
2137 "2025" 0 7.18056951574073 1 -0.000158072758715377
2138 "2025" 0 7.18041145878929 1 -0.000158056951439889
2139 "2025" 0 7.18025341764354 1 -0.00015804114574447
2140 "2025" 0 7.18009539230191 1 -0.000158025341630008
2141 "2025" 0 7.17993738276282 1 -0.000158009539095616
2142 "2025" 0 7.17977938902468 1 -0.000157993738142181
2143 "2025" 0 7.17962141108591 1 -0.000157977938767928
2144 "2025" 0 7.17946344894493 1 -0.000157962140974632
2145 "2025" 0 7.17930550260017 1 -0.000157946344760518
2146 "2025" 0 7.17914757205005 1 -0.000157930550125585
2147 "2025" 0 7.17898965729298 1 -0.000157914757070721
2148 "2025" 0 7.17883175832738 1 -0.000157898965595038
2149 "2025" 0 7.17867387515168 1 -0.000157883175698537
2150 "2025" 0 7.1785160077643 1 -0.000157867387381216
2151 "2025" 0 7.17835815616366 1 -0.000157851600642189
2152 "2025" 0 7.17820032034818 1 -0.000157835815482343
2153 "2025" 0 7.17804250031628 1 -0.000157820031900791
2154 "2025" 0 7.17788469606638 1 -0.000157804249897531
2155 "2025" 0 7.17772690759691 1 -0.000157788469472564
2156 "2025" 0 7.17756913490628 1 -0.00015777269062589
2157 "2025" 0 7.17741137799292 1 -0.000157756913356621
2158 "2025" 0 7.17725363685526 1 -0.000157741137664758
2159 "2025" 0 7.17709591149171 1 -0.000157725363551187
2160 "2025" 0 7.17693820190069 1 -0.000157709591015021
2161 "2025" 0 7.17678050808064 1 -0.000157693820056259
2162 "2025" 0 7.17662283002996 1 -0.000157678050674015
2163 "2025" 0 7.17646516774709 1 -0.000157662282869175
2164 "2025" 0 7.17630752123045 1 -0.000157646516640852
2165 "2025" 0 7.17614989047846 1 -0.000157630751989046
2166 "2025" 0 7.17599227548955 1 -0.000157614988913757
2167 "2025" 0 7.17583467626213 1 -0.000157599227414984
2168 "2025" 0 7.17567709279464 1 -0.00015758346749184
2169 "2025" 0 7.1755195250855 1 -0.000157567709145212
2170 "2025" 0 7.17536197313312 1 -0.000157551952374213
2171 "2025" 0 7.17520443693594 1 -0.000157536197179731
2172 "2025" 0 7.17504691649238 1 -0.000157520443559989
2173 "2025" 0 7.17488941180087 1 -0.000157504691514987
2174 "2025" 0 7.17473192285982 1 -0.000157488941046502
2175 "2025" 0 7.17457444966767 1 -0.000157473192151869
2176 "2025" 0 7.17441699222284 1 -0.000157457444832865
2177 "2025" 0 7.17425955052375 1 -0.000157441699088601
2178 "2025" 0 7.17410212456883 1 -0.000157425954918189
2179 "2025" 0 7.17394471435651 1 -0.000157410212323406
2180 "2025" 0 7.17378731988521 1 -0.000157394471301586
2181 "2025" 0 7.17362994115335 1 -0.000157378731854507
2182 "2025" 0 7.17347257815937 1 -0.00015736299398128
2183 "2025" 0 7.17331523090169 1 -0.000157347257681906
2184 "2025" 0 7.17315789937873 1 -0.000157331522956383
2185 "2025" 0 7.17300058358893 1 -0.000157315789803825
2186 "2025" 0 7.1728432835307 1 -0.000157300058225118
2187 "2025" 0 7.17268599920248 1 -0.000157284328219376
2188 "2025" 0 7.1725287306027 1 -0.000157268599786597
2189 "2025" 0 7.17237147772977 1 -0.000157252872926783
2190 "2025" 0 7.17221424058213 1 -0.000157237147639044
2191 "2025" 0 7.17205701915821 1 -0.00015722142392427
2192 "2025" 0 7.17189981345642 1 -0.000157205701782459
2193 "2025" 0 7.17174262347521 1 -0.000157189981211836
2194 "2025" 0 7.171585449213 1 -0.000157174262214177
2195 "2025" 0 7.17142829066821 1 -0.000157158544787706
2196 "2025" 0 7.17127114783928 1 -0.00015714282893331
2197 "2025" 0 7.17111402072463 1 -0.000157127114650102
2198 "2025" 0 7.17095690932269 1 -0.00015711140193897
2199 "2025" 0 7.17079981363189 1 -0.000157095690799025
2200 "2025" 0 7.17064273365066 1 -0.00015707998122938
2201 "2025" 0 7.17048566937743 1 -0.000157064273231811
2202 "2025" 0 7.17032862081062 1 -0.000157048566804541
2203 "2025" 0 7.17017158794868 1 -0.00015703286194757
2204 "2025" 0 7.17001457079001 1 -0.000157017158661787
2205 "2025" 0 7.16985756933307 1 -0.000157001456945416
2206 "2025" 0 7.16970058357627 1 -0.000156985756800232
2207 "2025" 0 7.16954361351804 1 -0.000156970058224459
2208 "2025" 0 7.16938665915683 1 -0.000156954361218098
2209 "2025" 0 7.16922972049104 1 -0.000156938665782036
2210 "2025" 0 7.16907279751913 1 -0.000156922971915385
2211 "2025" 0 7.16891589023951 1 -0.000156907279618146
2212 "2025" 0 7.16875899865062 1 -0.000156891588890318
2213 "2025" 0 7.16860212275089 1 -0.000156875899731901
2214 "2025" 0 7.16844526253875 1 -0.000156860212142007
2215 "2025" 0 7.16828841801262 1 -0.000156844526120636
2216 "2025" 0 7.16813158917096 1 -0.000156828841667789
2217 "2025" 0 7.16797477601217 1 -0.000156813158783464
2218 "2025" 0 7.16781797853471 1 -0.000156797477467663
2219 "2025" 0 7.16766119673699 1 -0.000156781797720384
2220 "2025" 0 7.16750443061744 1 -0.000156766119540741
2221 "2025" 0 7.16734768017452 1 -0.000156750442928733
2222 "2025" 0 7.16719094540663 1 -0.000156734767884359
2223 "2025" 0 7.16703422631222 1 -0.00015671909440762
2224 "2025" 0 7.16687752288973 1 -0.000156703422497628
2225 "2025" 0 7.16672083513757 1 -0.000156687752156159
2226 "2025" 0 7.16656416305419 1 -0.000156672083380549
2227 "2025" 0 7.16640750663802 1 -0.000156656416172574
2228 "2025" 0 7.16625086588749 1 -0.000156640750530457
2229 "2025" 0 7.16609424080103 1 -0.000156625086455975
2230 "2025" 0 7.16593763137708 1 -0.000156609423947351
2231 "2025" 0 7.16578103761408 1 -0.000156593763004587
2232 "2025" 0 7.16562445951045 1 -0.000156578103628568
2233 "2025" 0 7.16546789706463 1 -0.000156562445817521
2234 "2025" 0 7.16531135027506 1 -0.00015654678957322
2235 "2025" 0 7.16515481914016 1 -0.000156531134894777
2236 "2025" 0 7.16499830365838 1 -0.000156515481781305
2237 "2025" 0 7.16484180382815 1 -0.000156499830232804
2238 "2025" 0 7.1646853196479 1 -0.00015648418025016
2239 "2025" 0 7.16452885111607 1 -0.000156468531831599
2240 "2025" 0 7.16437239823109 1 -0.000156452884978897
2241 "2025" 0 7.1642159609914 1 -0.000156437239690277
2242 "2025" 0 7.16405953939543 1 -0.000156421595965739
2243 "2025" 0 7.16390313344163 1 -0.000156405953806171
2244 "2025" 0 7.16374674312842 1 -0.000156390313211574
2245 "2025" 0 7.16359036845424 1 -0.000156374674180171
2246 "2025" 0 7.16343400941752 1 -0.00015635903671285
2247 "2025" 0 7.16327766601671 1 -0.000156343400808723
2248 "2025" 0 7.16312133825025 1 -0.000156327766468678
2249 "2025" 0 7.16296502611655 1 -0.000156312133691827
2250 "2025" 0 7.16280872961407 1 -0.000156296502479059
2251 "2025" 0 7.16265244874125 1 -0.000156280872828596
2252 "2025" 0 7.16249618349651 1 -0.000156265244741327
2253 "2025" 0 7.16233993387829 1 -0.000156249618217252
2254 "2025" 0 7.16218369988503 1 -0.000156233993254595
2255 "2025" 0 7.16202748151518 1 -0.00015621836985602
2256 "2025" 0 7.16187127876716 1 -0.000156202748018863
2257 "2025" 0 7.16171509163941 1 -0.000156187127744012
2258 "2025" 0 7.16155892013038 1 -0.000156171509031466
2259 "2025" 0 7.1614027642385 1 -0.000156155891880339
2260 "2025" 0 7.16124662396221 1 -0.000156140276291516
2261 "2025" 0 7.16109049929995 1 -0.000156124662263224
2262 "2025" 0 7.16093439025015 1 -0.000156109049797237
2263 "2025" 0 7.16077829681126 1 -0.000156093438892668
2264 "2025" 0 7.16062221898171 1 -0.000156077829548629
2265 "2025" 0 7.16046615675994 1 -0.000156062221765119
2266 "2025" 0 7.1603101101444 1 -0.000156046615543026
2267 "2025" 0 7.16015407913352 1 -0.000156031010881463
2268 "2025" 0 7.15999806372574 1 -0.00015601540778043
2269 "2025" 0 7.1598420639195 1 -0.000155999806239926
2270 "2025" 0 7.15968607971324 1 -0.000155984206259063
2271 "2025" 0 7.1595301111054 1 -0.00015596860783873
2272 "2025" 0 7.15937415809442 1 -0.000155953010978038
2273 "2025" 0 7.15921822067875 1 -0.000155937415676988
2274 "2025" 0 7.15906229885681 1 -0.000155921821935578
2275 "2025" 0 7.15890639262706 1 -0.000155906229752922
2276 "2025" 0 7.15875050198793 1 -0.000155890639129908
2277 "2025" 0 7.15859462693786 1 -0.000155875050066534
2278 "2025" 0 7.1584387674753 1 -0.000155859462561025
2279 "2025" 0 7.15828292359869 1 -0.000155843876615158
2280 "2025" 0 7.15812709530646 1 -0.000155828292227156
2281 "2025" 0 7.15797128259706 1 -0.000155812709397907
2282 "2025" 0 7.15781548546893 1 -0.000155797128127411
2283 "2025" 0 7.15765970392052 1 -0.00015578154841478
2284 "2025" 0 7.15750393795026 1 -0.000155765970260013
2285 "2025" 0 7.1573481875566 1 -0.000155750393662224
2286 "2025" 0 7.15719245273797 1 -0.000155734818623188
2287 "2025" 0 7.15703673349283 1 -0.000155719245141128
2288 "2025" 0 7.15688102981961 1 -0.000155703673216934
2289 "2025" 0 7.15672534171676 1 -0.000155688102849716
2290 "2025" 0 7.15656966918273 1 -0.000155672534039475
2291 "2025" 0 7.15641401221594 1 -0.000155656966786211
2292 "2025" 0 7.15625837081485 1 -0.000155641401089035
2293 "2025" 0 7.1561027449779 1 -0.000155625836948836
2294 "2025" 0 7.15594713470354 1 -0.000155610274365614
2295 "2025" 0 7.1557915399902 1 -0.000155594713338481
2296 "2025" 0 7.15563596083633 1 -0.000155579153866547
2297 "2025" 0 7.15548039724038 1 -0.000155563595951591
2298 "2025" 0 7.15532484920079 1 -0.000155548039591835
2299 "2025" 0 7.155169316716 1 -0.000155532484788168
2300 "2025" 0 7.15501379978446 1 -0.000155516931539701
2301 "2025" 0 7.15485829840461 1 -0.000155501379846434
2302 "2025" 0 7.1547028125749 1 -0.000155485829708368
2303 "2025" 0 7.15454734229378 1 -0.000155470281125503
2304 "2025" 0 7.15439188755968 1 -0.000155454734096949
2305 "2025" 0 7.15423644837106 1 -0.000155439188623596
2306 "2025" 0 7.15408102472635 1 -0.000155423644704555
2307 "2025" 0 7.15392561662401 1 -0.000155408102340715
2308 "2025" 0 7.15377022406248 1 -0.000155392561530299
2309 "2025" 0 7.15361484704021 1 -0.000155377022274195
2310 "2025" 0 7.15345948555564 1 -0.000155361484571515
2311 "2025" 0 7.15330413960721 1 -0.000155345948423147
2312 "2025" 0 7.15314880919339 1 -0.000155330413829091
2313 "2025" 0 7.1529934943126 1 -0.000155314880787571
2314 "2025" 0 7.1528381949633 1 -0.000155299349299476
2315 "2025" 0 7.15268291114393 1 -0.000155283819363916
2316 "2025" 0 7.15252764285295 1 -0.000155268290982669
2317 "2025" 0 7.1523723900888 1 -0.000155252764153069
2318 "2025" 0 7.15221715284992 1 -0.000155237238876893
2319 "2025" 0 7.15206193113477 1 -0.000155221715153253
2320 "2025" 0 7.15190672494179 1 -0.000155206192981261
2321 "2025" 0 7.15175153426942 1 -0.000155190672362693
2322 "2025" 0 7.15159635911613 1 -0.000155175153294884
2323 "2025" 0 7.15144119948035 1 -0.000155159635779611
2324 "2025" 0 7.15128605536053 1 -0.000155144119815986
2325 "2025" 0 7.15113092675513 1 -0.000155128605404009
2326 "2025" 0 7.15097581366259 1 -0.000155113092543679
2327 "2025" 0 7.15082071608135 1 -0.000155097581234109
2328 "2025" 0 7.15066563400988 1 -0.000155082071476187
2329 "2025" 0 7.15051056744661 1 -0.000155066563269024
2330 "2025" 0 7.15035551638999 1 -0.000155051056612621
2331 "2025" 0 7.15020048083849 1 -0.000155035551506977
2332 "2025" 0 7.15004546079054 1 -0.000155020047952092
2333 "2025" 0 7.14989045624459 1 -0.000155004545947079
2334 "2025" 0 7.1497354671991 1 -0.000154989045492826
2335 "2025" 0 7.14958049365251 1 -0.000154973546588444
2336 "2025" 0 7.14942553560327 1 -0.000154958049233933
2337 "2025" 0 7.14927059304984 1 -0.000154942553428405
2338 "2025" 0 7.14911566599067 1 -0.000154927059173637
2339 "2025" 0 7.1489607544242 1 -0.000154911566466964
2340 "2025" 0 7.14880585834889 1 -0.000154896075311051
2341 "2025" 0 7.14865097776319 1 -0.000154880585703232
2342 "2025" 0 7.14849611266555 1 -0.000154865097644397
2343 "2025" 0 7.14834126305441 1 -0.000154849611134544
2344 "2025" 0 7.14818642892824 1 -0.000154834126173675
2345 "2025" 0 7.14803161028548 1 -0.000154818642760901
2346 "2025" 0 7.14787680712458 1 -0.00015480316089711
2347 "2025" 0 7.147722019444 1 -0.000154787680580526
2348 "2025" 0 7.14756724724219 1 -0.000154772201812925
2349 "2025" 0 7.14741249051759 1 -0.000154756724592531
2350 "2025" 0 7.14725774926867 1 -0.000154741248920232
2351 "2025" 0 7.14710302349388 1 -0.000154725774795139
2352 "2025" 0 7.14694831319166 1 -0.000154710302218142
2353 "2025" 0 7.14679361836047 1 -0.000154694831187463
2354 "2025" 0 7.14663893899877 1 -0.000154679361704879
2355 "2025" 0 7.146484275105 1 -0.000154663893768614
2356 "2025" 0 7.14632962667762 1 -0.000154648427378667
2357 "2025" 0 7.14617499371508 1 -0.000154632962535928
2358 "2025" 0 7.14602037621584 1 -0.000154617499240395
2359 "2025" 0 7.14586577417835 1 -0.000154602037490292
2360 "2025" 0 7.14571118760107 1 -0.000154586577286508
2361 "2025" 0 7.14555661648244 1 -0.000154571118629043
2362 "2025" 0 7.14540206082092 1 -0.000154555661517009
2363 "2025" 0 7.14524752061497 1 -0.000154540205950404
2364 "2025" 0 7.14509299586304 1 -0.000154524751930118
2365 "2025" 0 7.14493848656358 1 -0.000154509299455263
2366 "2025" 0 7.14478399271506 1 -0.00015449384852495
2367 "2025" 0 7.14462951431592 1 -0.000154478399140068
2368 "2025" 0 7.14447505136462 1 -0.000154462951300616
2369 "2025" 0 7.14432060385961 1 -0.000154447505004818
2370 "2025" 0 7.14416617179936 1 -0.00015443206025445
2371 "2025" 0 7.14401175518231 1 -0.000154416617048625
2372 "2025" 0 7.14385735400692 1 -0.000154401175387342
2373 "2025" 0 7.14370296827165 1 -0.000154385735269713
2374 "2025" 0 7.14354859797496 1 -0.000154370296695738
2375 "2025" 0 7.14339424311529 1 -0.000154354859666306
2376 "2025" 0 7.14323990369111 1 -0.000154339424180527
2377 "2025" 0 7.14308557970087 1 -0.000154323990237515
2378 "2025" 0 7.14293127114304 1 -0.000154308557839045
2379 "2025" 0 7.14277697801605 1 -0.00015429312698334
2380 "2025" 0 7.14262270031838 1 -0.000154277697670402
2381 "2025" 0 7.14246843804848 1 -0.000154262269901118
2382 "2025" 0 7.14231419120481 1 -0.000154246843673711
2383 "2025" 0 7.14215995978582 1 -0.00015423141898907
2384 "2025" 0 7.14200574378997 1 -0.000154215995847196
2385 "2025" 0 7.14185154321572 1 -0.000154200574248087
2386 "2025" 0 7.14169735806153 1 -0.000154185154190856
2387 "2025" 0 7.14154318832586 1 -0.000154169735675502
2388 "2025" 0 7.14138903400715 1 -0.000154154318701138
2389 "2025" 0 7.14123489510389 1 -0.000154138903269541
2390 "2025" 0 7.14108077161451 1 -0.00015412348937982
2391 "2025" 0 7.14092666353748 1 -0.000154108077030202
2392 "2025" 0 7.14077257087125 1 -0.000154092666222461
2393 "2025" 0 7.1406184936143 1 -0.000154077256956597
2394 "2025" 0 7.14046443176507 1 -0.000154061849230835
2395 "2025" 0 7.14031038532202 1 -0.000154046443045175
2396 "2025" 0 7.14015635428362 1 -0.000154031038401392
2397 "2025" 0 7.14000233864832 1 -0.000154015635297711
2398 "2025" 0 7.13984833841459 1 -0.000154000233734131
2399 "2025" 0 7.13969435358088 1 -0.000153984833710652
2400 "2025" 0 7.13954038414565 1 -0.000153969435227275
2401 "2025" 0 7.13938643010736 1 -0.000153954038283999
2402 "2025" 0 7.13923249146448 1 -0.000153938642879936
2403 "2025" 0 7.13907856821547 1 -0.000153923249015975
2404 "2025" 0 7.13892466035878 1 -0.000153907856690338
2405 "2025" 0 7.13877076789287 1 -0.000153892465904804
2406 "2025" 0 7.13861689081622 1 -0.000153877076658482
2407 "2025" 0 7.13846302912726 1 -0.000153861688950485
2408 "2025" 0 7.13830918282448 1 -0.000153846302781702
2409 "2025" 0 7.13815535190633 1 -0.000153830918152131
2410 "2025" 0 7.13800153637127 1 -0.000153815535059998
2411 "2025" 0 7.13784773621776 1 -0.000153800153506189
2412 "2025" 0 7.13769395144427 1 -0.000153784773490706
2413 "2025" 0 7.13754018204926 1 -0.000153769395013548
2414 "2025" 0 7.13738642803119 1 -0.000153754018073826
2415 "2025" 0 7.13723268938851 1 -0.00015373864267243
2416 "2025" 0 7.13707896611971 1 -0.00015372326880847
2417 "2025" 0 7.13692525822322 1 -0.000153707896481059
2418 "2025" 0 7.13677156569753 1 -0.000153692525691973
2419 "2025" 0 7.13661788854109 1 -0.000153677156439436
2420 "2025" 0 7.13646422675237 1 -0.000153661788723447
2421 "2025" 0 7.13631058032983 1 -0.000153646422544895
2422 "2025" 0 7.13615694927192 1 -0.000153631057902004
2423 "2025" 0 7.13600333357713 1 -0.000153615694796549
2424 "2025" 0 7.1358497332439 1 -0.000153600333226755
2425 "2025" 0 7.13569614827071 1 -0.00015358497319351
2426 "2025" 0 7.13554257865601 1 -0.000153569614696814
2427 "2025" 0 7.13538902439827 1 -0.000153554257734889
2428 "2025" 0 7.13523548549596 1 -0.000153538902309514
2429 "2025" 0 7.13508196194755 1 -0.00015352354841891
2430 "2025" 0 7.13492845375148 1 -0.000153508196063967
2431 "2025" 0 7.13477496090624 1 -0.000153492845244685
2432 "2025" 0 7.13462148341028 1 -0.000153477495960175
2433 "2025" 0 7.13446802126207 1 -0.000153462148210437
2434 "2025" 0 7.13431457446007 1 -0.000153446801995472
2435 "2025" 0 7.13416114300276 1 -0.000153431457315278
2436 "2025" 0 7.13400772688859 1 -0.000153416114169858
2437 "2025" 0 7.13385432611603 1 -0.000153400772558321
2438 "2025" 0 7.13370094068355 1 -0.000153385432481556
2439 "2025" 0 7.13354757058961 1 -0.000153370093937788
2440 "2025" 0 7.13339421583268 1 -0.000153354756928792
2441 "2025" 0 7.13324087641123 1 -0.000153339421452792
2442 "2025" 0 7.13308755232372 1 -0.000153324087510676
2443 "2025" 0 7.13293424356861 1 -0.000153308755102444
2444 "2025" 0 7.13278095014439 1 -0.00015329342422632
2445 "2025" 0 7.1326276720495 1 -0.00015327809488408
2446 "2025" 0 7.13247440928243 1 -0.000153262767074835
2447 "2025" 0 7.13232116184163 1 -0.000153247440797699
2448 "2025" 0 7.13216792972558 1 -0.000153232116053559
2449 "2025" 0 7.13201471293273 1 -0.000153216792842414
2450 "2025" 0 7.13186151146157 1 -0.000153201471163378
2451 "2025" 0 7.13170832531056 1 -0.000153186151015561
2452 "2025" 0 7.13155515447816 1 -0.00015317083240074
2453 "2025" 0 7.13140199896284 1 -0.000153155515318026
2454 "2025" 0 7.13124885876307 1 -0.000153140199766533
2455 "2025" 0 7.13109573387732 1 -0.000153124885746259
2456 "2025" 0 7.13094262430407 1 -0.000153109573257204
2457 "2025" 0 7.13078953004177 1 -0.000153094262300257
2458 "2025" 0 7.13063645108889 1 -0.00015307895287453
2459 "2025" 0 7.13048338744391 1 -0.000153063644979134
2460 "2025" 0 7.1303303391053 1 -0.00015304833861407
2461 "2025" 0 7.13017730607152 1 -0.000153033033780225
2462 "2025" 0 7.13002428834104 1 -0.000153017730476712
2463 "2025" 0 7.12987128591234 1 -0.000153002428704418
2464 "2025" 0 7.12971829878388 1 -0.000152987128461568
2465 "2025" 0 7.12956532695413 1 -0.000152971829748161
2466 "2025" 0 7.12941237042156 1 -0.000152956532565085
2467 "2025" 0 7.12925942918465 1 -0.000152941236912341
2468 "2025" 0 7.12910650324186 1 -0.000152925942788151
