"t" "Tt" "Vt" "dt" "Vdt"
35365 4.5 0.23671 20 9.00000000000067e-06
35385 4.5 0.23683 20 6.00000000000045e-06
35405 4.5 0.23703 20 9.9999999999989e-06
35425 4.5 0.237 20 -1.50000000000011e-06
35445 4.5 0.2367 20 -1.49999999999997e-05
35465 4.5 0.23631 20 -1.95000000000001e-05
35485 4.5 0.23604 20 -1.34999999999996e-05
35505 4.5 0.236 20 -2.00000000000061e-06
35525 4.5 0.23604 20 2.00000000000061e-06
35545 4.5 0.23625 20 1.04999999999994e-05
35565 4.5 0.23638 20 6.50000000000095e-06
35585 4.5 0.23652 20 7.00000000000006e-06
35605 4.5 0.23669 20 8.50000000000017e-06
35625 4.5 0.23674 20 2.49999999999972e-06
35645 4.5 0.23697 20 1.1499999999999e-05
35665 4.5 0.23722 20 1.25e-05
35685 4.5 0.23721 20 -4.99999999999112e-07
35705 4.5 0.23724 20 1.50000000000011e-06
35725 4.5 0.23711 20 -6.50000000000095e-06
35745 4.5 0.23694 20 -8.49999999999879e-06
35765 4.5 0.23682 20 -6.00000000000045e-06
35785 4.5 0.23666 20 -7.99999999999967e-06
35805 4.5 0.23664 20 -1.000000000001e-06
35825 4.5 0.23654 20 -4.99999999999945e-06
35845 4.5 0.23644 20 -4.99999999999945e-06
35865 4.5 0.2363 20 -7.00000000000006e-06
35885 4.5 0.23624 20 -3.00000000000022e-06
35905 4.5 0.23637 20 6.49999999999956e-06
35925 4.5 0.23643 20 3.00000000000022e-06
35945 4.5 0.23639 20 -2.00000000000061e-06
35965 4.5 0.23641 20 1.000000000001e-06
35985 4.5 0.23627 20 -7.00000000000006e-06
36005 4.5 0.23615 20 -6.00000000000045e-06
36025 4.5 0.23625 20 4.99999999999945e-06
36045 4.5 0.23654 20 1.45000000000006e-05
36065 4.5 0.23675 20 1.04999999999994e-05
36085 4.5 0.2366 20 -7.49999999999917e-06
36105 4.5 0.23638 20 -1.09999999999999e-05
36125 4.5 0.23612 20 -1.30000000000005e-05
36145 4.5 0.23612 20 0
36165 4.5 0.23635 20 1.15000000000004e-05
36185 4.5 0.23648 20 6.49999999999956e-06
36205 4.5 0.2366 20 6.00000000000045e-06
36225 4.5 0.23663 20 1.50000000000011e-06
36245 4.5 0.23641 20 -1.09999999999999e-05
36265 4.5 0.23621 20 -1.00000000000003e-05
36285 4.5 0.236 20 -1.05000000000008e-05
36305 4.5 0.23586 20 -7.00000000000006e-06
36325 4.5 0.23606 20 1.00000000000003e-05
36345 4.5 0.23642 20 1.8e-05
36365 4.5 0.23676 20 1.70000000000003e-05
36385 4.5 0.23676 20 0
36405 4.5 0.2367 20 -3.00000000000022e-06
36425 4.5 0.23671 20 5.000000000005e-07
36445 4.5 0.23661 20 -5.00000000000084e-06
36465 4.5 0.23662 20 5.000000000005e-07
36485 4.5 0.23657 20 -2.49999999999972e-06
36505 4.5 0.23646 20 -5.49999999999995e-06
36525 4.5 0.23639 20 -3.50000000000072e-06
36545 4.5 0.23637 20 -9.99999999999612e-07
36565 4.5 0.23638 20 5.000000000005e-07
36585 4.5 0.23643 20 2.49999999999972e-06
36605 4.5 0.23634 20 -4.50000000000034e-06
36625 4.5 0.23625 20 -4.50000000000034e-06
36645 4.5 0.23609 20 -7.99999999999967e-06
36665 4.5 0.2361 20 5.000000000005e-07
36685 4.5 0.23617 20 3.49999999999934e-06
36705 4.5 0.2363 20 6.50000000000095e-06
36725 4.5 0.23634 20 1.99999999999922e-06
36745 4.5 0.2361 20 -1.19999999999995e-05
36765 4.5 0.23597 20 -6.49999999999956e-06
36785 4.5 0.23612 20 7.49999999999917e-06
36805 4.5 0.2363 20 9.00000000000067e-06
36825 4.5 0.23644 20 7.00000000000006e-06
36845 4.5 0.23638 20 -3.00000000000022e-06
36865 4.5 0.23622 20 -7.99999999999967e-06
36885 4.5 0.23609 20 -6.50000000000095e-06
36905 4.5 0.23604 20 -2.49999999999972e-06
36925 4.5 0.23616 20 6.00000000000045e-06
36945 4.5 0.23624 20 3.99999999999984e-06
36965 4.5 0.23646 20 1.09999999999999e-05
36985 4.5 0.23661 20 7.49999999999917e-06
37005 4.5 0.23653 20 -3.99999999999984e-06
37025 4.5 0.23641 20 -5.99999999999906e-06
37045 4.5 0.23624 20 -8.50000000000017e-06
37065 4.5 0.23618 20 -3.00000000000022e-06
37085 4.5 0.23642 20 1.19999999999995e-05
37105 4.5 0.2366 20 9.00000000000067e-06
37125 4.5 0.23661 20 4.99999999999112e-07
37145 4.5 0.23662 20 5.000000000005e-07
37165 4.5 0.23676 20 7.00000000000006e-06
37185 4.5 0.2369 20 7.00000000000006e-06
37205 4.5 0.2368 20 -4.99999999999945e-06
37225 4.5 0.23662 20 -9.00000000000067e-06
37245 4.5 0.23641 20 -1.04999999999994e-05
37265 4.5 0.23624 20 -8.50000000000017e-06
37285 4.5 0.23626 20 9.99999999999612e-07
37305 4.5 0.23627 20 5.000000000005e-07
37325 4.5 0.23639 20 5.99999999999906e-06
37345 4.5 0.23663 20 1.20000000000009e-05
37365 4.5 0.23661 20 -1.000000000001e-06
37385 4.5 0.23643 20 -8.99999999999929e-06
37405 4.5 0.236 20 -2.15000000000007e-05
37425 4.5 0.23558 20 -2.09999999999988e-05
37445 4.5 0.23533 20 -1.25e-05
37465 4.5 0.23524 20 -4.50000000000034e-06
37485 4.5 0.23526 20 9.99999999999612e-07
37505 4.5 0.23524 20 -9.99999999999612e-07
37525 4.5 0.23533 20 4.50000000000034e-06
37545 4.5 0.23534 20 4.99999999999112e-07
37565 4.5 0.23516 20 -8.99999999999929e-06
37585 4.5 0.23521 20 2.49999999999972e-06
37605 4.5 0.23529 20 3.99999999999984e-06
37625 4.5 0.23539 20 4.99999999999945e-06
37645 4.5 0.23557 20 9.00000000000067e-06
37665 4.5 0.23562 20 2.49999999999972e-06
37685 4.5 0.23573 20 5.49999999999995e-06
37705 4.5 0.23582 20 4.50000000000034e-06
37725 4.5 0.23569 20 -6.49999999999956e-06
37745 4.5 0.2355 20 -9.50000000000117e-06
37765 4.5 0.23528 20 -1.09999999999999e-05
37785 4.5 0.23531 20 1.50000000000011e-06
37805 4.5 0.23546 20 7.50000000000056e-06
37825 4.5 0.23569 20 1.15000000000004e-05
37845 4.5 0.23582 20 6.49999999999956e-06
37865 4.5 0.23565 20 -8.50000000000017e-06
37885 4.5 0.23562 20 -1.50000000000011e-06
37905 4.5 0.23568 20 3.00000000000022e-06
37925 4.5 0.23568 20 0
37945 4.5 0.23564 20 -2.00000000000061e-06
37965 4.5 0.2356 20 -1.99999999999922e-06
37985 4.5 0.23568 20 3.99999999999984e-06
38005 4.5 0.23576 20 3.99999999999984e-06
38025 4.5 0.23577 20 5.000000000005e-07
38045 4.5 0.23594 20 8.50000000000017e-06
38065 4.5 0.23594 20 0
38085 4.5 0.23591 20 -1.50000000000011e-06
38105 4.5 0.23591 20 0
38125 4.5 0.23579 20 -6.00000000000045e-06
38145 4.5 0.23574 20 -2.49999999999972e-06
38165 4.5 0.23572 20 -9.99999999999612e-07
38185 4.5 0.23578 20 2.99999999999884e-06
38205 4.5 0.23595 20 8.50000000000017e-06
38225 4.5 0.23602 20 3.50000000000072e-06
38245 4.5 0.23615 20 6.49999999999956e-06
38265 4.5 0.23635 20 1.00000000000003e-05
38285 4.5 0.23667 20 1.59999999999993e-05
38305 4.5 0.23672 20 2.50000000000111e-06
38325 4.5 0.23648 20 -1.20000000000009e-05
38345 4.5 0.23631 20 -8.50000000000017e-06
38365 4.5 0.23601 20 -1.49999999999997e-05
38385 4.5 0.23592 20 -4.50000000000034e-06
38405 4.5 0.23601 20 4.50000000000034e-06
38425 4.5 0.23601 20 0
38445 4.5 0.23613 20 6.00000000000045e-06
38465 4.5 0.23629 20 7.99999999999967e-06
38485 4.5 0.23629 20 0
38505 4.5 0.2363 20 5.000000000005e-07
38525 4.5 0.23626 20 -2.00000000000061e-06
38545 4.5 0.2364 20 7.00000000000006e-06
38565 4.5 0.23646 20 3.00000000000022e-06
38585 4.5 0.23646 20 0
38605 4.5 0.23636 20 -5.00000000000084e-06
38625 4.5 0.23622 20 -6.99999999999867e-06
38645 4.5 0.23643 20 1.04999999999994e-05
38665 4.5 0.23669 20 1.30000000000005e-05
38685 4.5 0.2366 20 -4.50000000000034e-06
38705 4.5 0.23644 20 -7.99999999999967e-06
38725 4.5 0.23624 20 -1.00000000000003e-05
38745 4.5 0.23608 20 -7.99999999999967e-06
38765 4.5 0.23596 20 -6.00000000000045e-06
38785 4.5 0.23583 20 -6.49999999999956e-06
38805 4.5 0.23586 20 1.49999999999872e-06
38825 4.5 0.23584 20 -9.99999999999612e-07
38845 4.5 0.23587 20 1.50000000000011e-06
38865 4.5 0.23589 20 9.99999999999612e-07
38885 4.5 0.23589 20 0
38905 4.5 0.23599 20 5.00000000000084e-06
38925 4.5 0.23593 20 -3.00000000000022e-06
38945 4.5 0.23577 20 -7.99999999999967e-06
38965 4.5 0.23569 20 -3.99999999999984e-06
38985 4.5 0.23548 20 -1.05000000000008e-05
39005 4.5 0.2355 20 9.99999999999612e-07
39025 4.5 0.23577 20 1.3500000000001e-05
39045 4.5 0.23584 20 3.49999999999934e-06
39065 4.5 0.23578 20 -3.00000000000022e-06
39085 4.5 0.23554 20 -1.19999999999995e-05
39105 4.5 0.23526 20 -1.40000000000001e-05
39125 4.5 0.23487 20 -1.95000000000001e-05
39145 4.5 0.23458 20 -1.44999999999992e-05
39165 4.5 0.2346 20 9.99999999999612e-07
39185 4.5 0.23479 20 9.49999999999979e-06
39205 4.5 0.23509 20 1.49999999999997e-05
39225 4.5 0.23544 20 1.75000000000008e-05
39245 4.5 0.23561 20 8.50000000000017e-06
39265 4.5 0.23568 20 3.49999999999934e-06
