"t" "yr0" "Tt" "Vt" "dt" "Vdt"
2293 "2025" 0 7.20428722073843 1 -1.19511758445157e-06
2294 "2025" 0 7.20428602562857 1 -1.1951098661811e-06
2295 "2025" 0 7.20428483052642 1 -1.19510214791063e-06
2296 "2025" 0 7.20428363543199 1 -1.19509442964016e-06
2297 "2025" 0 7.20428244034528 1 -1.1950867113697e-06
2298 "2025" 0 7.20428124526628 1 -1.19507899398741e-06
2299 "2025" 0 7.20428005019501 1 -1.19507127571694e-06
2300 "2025" 0 7.20427885513145 1 -1.19506355744647e-06
2301 "2025" 0 7.20427766007561 1 -1.19505584006419e-06
2302 "2025" 0 7.20427646502749 1 -1.19504812179372e-06
2303 "2025" 0 7.20427526998708 1 -1.19504040441143e-06
2304 "2025" 0 7.2042740749544 1 -1.19503268614096e-06
2305 "2025" 0 7.20427287992943 1 -1.19502496875867e-06
2306 "2025" 0 7.20427168491218 1 -1.19501725137638e-06
2307 "2025" 0 7.20427048990264 1 -1.19500953310592e-06
2308 "2025" 0 7.20426929490083 1 -1.19500181572363e-06
2309 "2025" 0 7.20426809990673 1 -1.19499409834134e-06
2310 "2025" 0 7.20426690492035 1 -1.19498638095905e-06
2311 "2025" 0 7.20426570994169 1 -1.19497866357676e-06
2312 "2025" 0 7.20426451497074 1 -1.19497094619447e-06
2313 "2025" 0 7.20426332000751 1 -1.19496322881218e-06
2314 "2025" 0 7.204262125052 1 -1.1949555114299e-06
2315 "2025" 0 7.20426093010421 1 -1.19494779404761e-06
2316 "2025" 0 7.20425973516413 1 -1.1949400775535e-06
2317 "2025" 0 7.20425854023177 1 -1.19493236017121e-06
2318 "2025" 0 7.20425734530713 1 -1.19492464278892e-06
2319 "2025" 0 7.2042561503902 1 -1.19491692629481e-06
2320 "2025" 0 7.20425495548099 1 -1.19490920891252e-06
2321 "2025" 0 7.2042537605795 1 -1.19490149241841e-06
2322 "2025" 0 7.20425256568572 1 -1.19489377503612e-06
2323 "2025" 0 7.20425137079966 1 -1.19488605854201e-06
2324 "2025" 0 7.20425017592132 1 -1.1948783420479e-06
2325 "2025" 0 7.2042489810507 1 -1.19487062555379e-06
2326 "2025" 0 7.20424778618779 1 -1.1948629081715e-06
2327 "2025" 0 7.2042465913326 1 -1.19485519167739e-06
2328 "2025" 0 7.20424539648512 1 -1.19484747518328e-06
2329 "2025" 0 7.20424420164536 1 -1.19483975868917e-06
2330 "2025" 0 7.20424300681332 1 -1.19483204219506e-06
2331 "2025" 0 7.20424181198899 1 -1.19482432570095e-06
2332 "2025" 0 7.20424061717238 1 -1.19481661009502e-06
2333 "2025" 0 7.20423942236349 1 -1.19480889360091e-06
2334 "2025" 0 7.20423822756231 1 -1.1948011771068e-06
2335 "2025" 0 7.20423703276885 1 -1.19479346061269e-06
2336 "2025" 0 7.20423583798311 1 -1.19478574500675e-06
2337 "2025" 0 7.20423464320508 1 -1.19477802851264e-06
2338 "2025" 0 7.20423344843477 1 -1.19477031290671e-06
2339 "2025" 0 7.20423225367217 1 -1.1947625964126e-06
2340 "2025" 0 7.20423105891729 1 -1.19475488080667e-06
2341 "2025" 0 7.20422986417012 1 -1.19474716520074e-06
2342 "2025" 0 7.20422866943068 1 -1.19473944870663e-06
2343 "2025" 0 7.20422747469894 1 -1.1947317331007e-06
2344 "2025" 0 7.20422627997493 1 -1.19472401749476e-06
2345 "2025" 0 7.20422508525862 1 -1.19471630188883e-06
2346 "2025" 0 7.20422389055004 1 -1.1947085862829e-06
2347 "2025" 0 7.20422269584917 1 -1.19470087067697e-06
2348 "2025" 0 7.20422150115601 1 -1.19469315507104e-06
2349 "2025" 0 7.20422030647057 1 -1.1946854394651e-06
2350 "2025" 0 7.20421911179285 1 -1.19467772385917e-06
2351 "2025" 0 7.20421791712284 1 -1.19467000825324e-06
2352 "2025" 0 7.20421672246055 1 -1.19466229353549e-06
2353 "2025" 0 7.20421552780597 1 -1.19465457792955e-06
2354 "2025" 0 7.20421433315911 1 -1.19464686232362e-06
2355 "2025" 0 7.20421313851996 1 -1.19463914760587e-06
2356 "2025" 0 7.20421194388853 1 -1.19463143199994e-06
2357 "2025" 0 7.20421074926481 1 -1.19462371728218e-06
2358 "2025" 0 7.20420955464881 1 -1.19461600167625e-06
2359 "2025" 0 7.20420836004052 1 -1.1946082869585e-06
2360 "2025" 0 7.20420716543995 1 -1.19460057224074e-06
2361 "2025" 0 7.20420597084709 1 -1.19459285752299e-06
2362 "2025" 0 7.20420477626195 1 -1.19458514280524e-06
2363 "2025" 0 7.20420358168452 1 -1.19457742719931e-06
2364 "2025" 0 7.20420238711481 1 -1.19456971248155e-06
2365 "2025" 0 7.20420119255281 1 -1.1945619977638e-06
2366 "2025" 0 7.20419999799853 1 -1.19455428304605e-06
2367 "2025" 0 7.20419880345196 1 -1.19454656921647e-06
2368 "2025" 0 7.2041976089131 1 -1.19453885449872e-06
2369 "2025" 0 7.20419641438196 1 -1.19453113978096e-06
2370 "2025" 0 7.20419521985854 1 -1.19452342506321e-06
2371 "2025" 0 7.20419402534283 1 -1.19451571123363e-06
2372 "2025" 0 7.20419283083483 1 -1.19450799651588e-06
2373 "2025" 0 7.20419163633455 1 -1.19450028268631e-06
2374 "2025" 0 7.20419044184198 1 -1.19449256796855e-06
2375 "2025" 0 7.20418924735713 1 -1.19448485413898e-06
2376 "2025" 0 7.20418805287999 1 -1.19447713942122e-06
2377 "2025" 0 7.20418685841056 1 -1.19446942559165e-06
2378 "2025" 0 7.20418566394885 1 -1.19446171176207e-06
2379 "2025" 0 7.20418446949485 1 -1.19445399704432e-06
2380 "2025" 0 7.20418327504857 1 -1.19444628321475e-06
2381 "2025" 0 7.20418208061 1 -1.19443856938517e-06
2382 "2025" 0 7.20418088617914 1 -1.19443085555559e-06
2383 "2025" 0 7.204179691756 1 -1.19442314172602e-06
2384 "2025" 0 7.20417849734057 1 -1.19441542789644e-06
2385 "2025" 0 7.20417730293286 1 -1.19440771406687e-06
2386 "2025" 0 7.20417610853286 1 -1.19440000112547e-06
2387 "2025" 0 7.20417491414057 1 -1.1943922872959e-06
2388 "2025" 0 7.204173719756 1 -1.19438457346632e-06
2389 "2025" 0 7.20417252537914 1 -1.19437686052493e-06
2390 "2025" 0 7.20417133100999 1 -1.19436914669535e-06
2391 "2025" 0 7.20417013664856 1 -1.19436143286578e-06
2392 "2025" 0 7.20416894229484 1 -1.19435371992438e-06
2393 "2025" 0 7.20416774794883 1 -1.19434600698298e-06
2394 "2025" 0 7.20416655361054 1 -1.19433829315341e-06
2395 "2025" 0 7.20416535927996 1 -1.19433058021201e-06
2396 "2025" 0 7.20416416495709 1 -1.19432286727061e-06
2397 "2025" 0 7.20416297064194 1 -1.19431515344104e-06
2398 "2025" 0 7.2041617763345 1 -1.19430744049964e-06
2399 "2025" 0 7.20416058203477 1 -1.19429972755825e-06
2400 "2025" 0 7.20415938774275 1 -1.19429201461685e-06
2401 "2025" 0 7.20415819345845 1 -1.19428430167545e-06
2402 "2025" 0 7.20415699918186 1 -1.19427658873406e-06
2403 "2025" 0 7.20415580491299 1 -1.19426887579266e-06
2404 "2025" 0 7.20415461065183 1 -1.19426116373944e-06
2405 "2025" 0 7.20415341639837 1 -1.19425345079804e-06
2406 "2025" 0 7.20415222215264 1 -1.19424573785665e-06
2407 "2025" 0 7.20415102791461 1 -1.19423802580343e-06
2408 "2025" 0 7.2041498336843 1 -1.19423031286203e-06
2409 "2025" 0 7.2041486394617 1 -1.19422259992064e-06
2410 "2025" 0 7.20414744524681 1 -1.19421488786742e-06
2411 "2025" 0 7.20414625103963 1 -1.1942071758142e-06
2412 "2025" 0 7.20414505684017 1 -1.1941994628728e-06
2413 "2025" 0 7.20414386264842 1 -1.19419175081958e-06
2414 "2025" 0 7.20414266846438 1 -1.19418403876637e-06
2415 "2025" 0 7.20414147428805 1 -1.19417632671315e-06
2416 "2025" 0 7.20414028011944 1 -1.19416861377175e-06
2417 "2025" 0 7.20413908595854 1 -1.19416090171853e-06
2418 "2025" 0 7.20413789180535 1 -1.19415318966531e-06
2419 "2025" 0 7.20413669765987 1 -1.1941454776121e-06
2420 "2025" 0 7.20413550352211 1 -1.19413776555888e-06
2421 "2025" 0 7.20413430939205 1 -1.19413005439384e-06
2422 "2025" 0 7.20413311526971 1 -1.19412234234062e-06
2423 "2025" 0 7.20413192115508 1 -1.1941146302874e-06
2424 "2025" 0 7.20413072704816 1 -1.19410691823418e-06
2425 "2025" 0 7.20412953294895 1 -1.19409920706914e-06
2426 "2025" 0 7.20412833885746 1 -1.19409149501593e-06
2427 "2025" 0 7.20412714477368 1 -1.19408378385089e-06
2428 "2025" 0 7.2041259506976 1 -1.19407607179767e-06
2429 "2025" 0 7.20412475662924 1 -1.19406836063263e-06
2430 "2025" 0 7.20412356256859 1 -1.19406064946759e-06
2431 "2025" 0 7.20412236851566 1 -1.19405293741437e-06
2432 "2025" 0 7.20412117447043 1 -1.19404522624933e-06
2433 "2025" 0 7.20411998043291 1 -1.19403751508429e-06
2434 "2025" 0 7.20411878640311 1 -1.19402980391925e-06
2435 "2025" 0 7.20411759238102 1 -1.19402209275421e-06
2436 "2025" 0 7.20411639836664 1 -1.19401438158917e-06
2437 "2025" 0 7.20411520435997 1 -1.19400667042413e-06
2438 "2025" 0 7.20411401036101 1 -1.19399895925909e-06
2439 "2025" 0 7.20411281636976 1 -1.19399124809405e-06
2440 "2025" 0 7.20411162238622 1 -1.19398353692901e-06
