"t" "Tt" "Vt" "dt" "Vdt"
8705 0 6.8451 100 -1.19999999999987e-05
8805 0 6.84 100 -5.10000000000055e-05
8905 0 6.8364 100 -3.5999999999996e-05
9005 0 6.8312 100 -5.20000000000032e-05
9105 0 6.8274 100 -3.80000000000003e-05
9205 0 6.8223 100 -5.09999999999966e-05
9305 0 6.8189 100 -3.40000000000007e-05
9405 0 6.8147 100 -4.19999999999998e-05
9505 0 6.8114 100 -3.3000000000003e-05
9605 0 6.8079 100 -3.49999999999984e-05
9705 0 6.8025 100 -5.39999999999985e-05
9805 0 6.7984 100 -4.10000000000021e-05
9905 0 6.7942 100 -4.19999999999998e-05
10005 0 6.7901 100 -4.10000000000021e-05
10105 0 6.7857 100 -4.39999999999952e-05
10205 0 6.7841 100 -1.60000000000071e-05
10305 0 6.777 100 -7.09999999999944e-05
10405 0 6.7742 100 -2.79999999999969e-05
10505 0 6.7719 100 -2.30000000000086e-05
10605 0 6.7667 100 -5.19999999999943e-05
10705 0 6.7636 100 -3.09999999999988e-05
10805 0 6.76 100 -3.60000000000049e-05
10905 0 6.7552 100 -4.79999999999947e-05
11005 0 6.752 100 -3.20000000000054e-05
11105 0 6.7489 100 -3.09999999999988e-05
11205 0 6.7442 100 -4.6999999999997e-05
11305 0 6.7433 100 -9.00000000000567e-06
11405 0 6.7347 100 -8.5999999999995e-05
11505 0 6.7313 100 -3.40000000000007e-05
11605 0 6.7281 100 -3.19999999999965e-05
11705 0 6.7235 100 -4.60000000000083e-05
11805 0 6.7213 100 -2.19999999999931e-05
11905 0 6.7194 100 -1.90000000000001e-05
12005 0 6.7134 100 -6.00000000000023e-05
12105 0 6.7075 100 -5.90000000000046e-05
12205 0 6.7071 100 -3.99999999999956e-06
12305 0 6.7033 100 -3.80000000000003e-05
12405 0 6.6993 100 -3.99999999999956e-05
12505 0 6.6942 100 -5.09999999999966e-05
12605 0 6.6913 100 -2.90000000000035e-05
12705 0 6.6844 100 -6.89999999999991e-05
