"t" "Tt" "Vt" "dt" "Vdt"
5145 9 0.030925 20 2.65000000000005e-06
5165 9 0.030992 20 3.34999999999988e-06
5185 9 0.031025 20 1.65000000000009e-06
5205 9 0.030974 20 -2.54999999999995e-06
5225 9 0.030874 20 -5.00000000000014e-06
5245 9 0.030838 20 -1.79999999999989e-06
5265 9 0.030733 20 -5.25000000000005e-06
5285 9 0.030707 20 -1.29999999999991e-06
5305 9 0.030727 20 9.99999999999959e-07
5325 9 0.030739 20 5.99999999999906e-07
5345 9 0.030825 20 4.30000000000014e-06
5365 9 0.030929 20 5.2e-06
5385 9 0.03104 20 5.55e-06
5405 9 0.031214 20 8.69999999999985e-06
5425 9 0.031374 20 8.00000000000002e-06
5445 9 0.031387 20 6.49999999999956e-07
5465 9 0.031308 20 -3.94999999999979e-06
5485 9 0.031233 20 -3.75000000000011e-06
5505 9 0.031054 20 -8.9500000000001e-06
5525 9 0.030894 20 -7.99999999999985e-06
5545 9 0.030858 20 -1.80000000000007e-06
5565 9 0.03083 20 -1.40000000000001e-06
5585 9 0.030807 20 -1.14999999999994e-06
5605 9 0.030832 20 1.24999999999986e-06
5625 9 0.030843 20 5.5000000000003e-07
5645 9 0.030895 20 2.6e-06
5665 9 0.030997 20 5.10000000000007e-06
5685 9 0.030937 20 -3.00000000000005e-06
5705 9 0.030911 20 -1.29999999999991e-06
5725 9 0.030929 20 9.00000000000033e-07
5745 9 0.030944 20 7.49999999999883e-07
5765 9 0.030983 20 1.95000000000004e-06
5785 9 0.031068 20 4.24999999999991e-06
5805 9 0.031163 20 4.75000000000007e-06
5825 9 0.031206 20 2.15000000000007e-06
5845 9 0.031212 20 2.99999999999953e-07
5865 9 0.031184 20 -1.40000000000001e-06
5885 9 0.030953 20 -1.15499999999999e-05
5905 9 0.030671 20 -1.41e-05
5925 9 0.030554 20 -5.84999999999995e-06
5945 9 0.030518 20 -1.80000000000007e-06
5965 9 0.030557 20 1.95000000000004e-06
5985 9 0.030685 20 6.39999999999998e-06
6005 9 0.03084 20 7.74999999999994e-06
6025 9 0.030981 20 7.05000000000011e-06
6045 9 0.031138 20 7.84999999999987e-06
6065 9 0.031303 20 8.24999999999992e-06
6085 9 0.031424 20 6.05000000000015e-06
6105 9 0.031459 20 1.75000000000002e-06
6125 9 0.031335 20 -6.19999999999996e-06
6145 9 0.031204 20 -6.55000000000013e-06
6165 9 0.031129 20 -3.74999999999993e-06
6185 9 0.031113 20 -8.00000000000106e-07
6205 9 0.031062 20 -2.54999999999995e-06
6225 9 0.031043 20 -9.49999999999909e-07
6245 9 0.031073 20 1.49999999999994e-06
6265 9 0.031103 20 1.49999999999994e-06
6285 9 0.031124 20 1.05000000000001e-06
6305 9 0.031167 20 2.15000000000007e-06
6325 9 0.031112 20 -2.74999999999997e-06
6345 9 0.03114 20 1.40000000000001e-06
6365 9 0.031244 20 5.2e-06
6385 9 0.031279 20 1.75000000000002e-06
6405 9 0.031207 20 -3.60000000000013e-06
6425 9 0.031243 20 1.80000000000007e-06
6445 9 0.031341 20 4.90000000000004e-06
6465 9 0.031414 20 3.64999999999983e-06
6485 9 0.031452 20 1.90000000000017e-06
6505 9 0.031513 20 3.04999999999993e-06
6525 9 0.031567 20 2.69999999999992e-06
6545 9 0.031615 20 2.39999999999997e-06
6565 9 0.031691 20 3.79999999999998e-06
6585 9 0.031712 20 1.05000000000001e-06
6605 9 0.031659 20 -2.64999999999987e-06
6625 9 0.031516 20 -7.14999999999986e-06
6645 9 0.031411 20 -5.25000000000005e-06
6665 9 0.031352 20 -2.95000000000017e-06
6685 9 0.03134 20 -5.99999999999906e-07
6705 9 0.031336 20 -1.99999999999853e-07
6725 9 0.031349 20 6.49999999999956e-07
6745 9 0.031455 20 5.29999999999975e-06
6765 9 0.031571 20 5.80000000000025e-06
6785 9 0.031675 20 5.2e-06
6805 9 0.031696 20 1.05000000000001e-06
6825 9 0.031667 20 -1.45000000000006e-06
6845 9 0.031668 20 5.000000000005e-08
6865 9 0.031618 20 -2.50000000000007e-06
6885 9 0.031699 20 4.04999999999989e-06
6905 9 0.03179 20 4.55000000000004e-06
6925 9 0.031877 20 4.35000000000019e-06
6945 9 0.031969 20 4.59999999999974e-06
6965 9 0.032021 20 2.60000000000017e-06
6985 9 0.032105 20 4.20000000000004e-06
7005 9 0.032162 20 2.85000000000007e-06
7025 9 0.03216 20 -1.000000000001e-07
7045 9 0.032115 20 -2.25000000000017e-06
7065 9 0.031979 20 -6.79999999999986e-06
7085 9 0.031844 20 -6.75000000000016e-06
7105 9 0.031873 20 1.45000000000006e-06
7125 9 0.031954 20 4.05000000000023e-06
7145 9 0.032012 20 2.89999999999978e-06
7165 9 0.032069 20 2.85000000000007e-06
7185 9 0.032163 20 4.69999999999984e-06
7205 9 0.032156 20 -3.50000000000003e-07
7225 9 0.03216 20 2.000000000002e-07
7245 9 0.032247 20 4.34999999999984e-06
7265 9 0.032335 20 4.40000000000024e-06
7285 9 0.032436 20 5.04999999999985e-06
7305 9 0.032554 20 5.9e-06
7325 9 0.032643 20 4.44999999999994e-06
7345 9 0.032671 20 1.40000000000001e-06
7365 9 0.032635 20 -1.80000000000007e-06
7385 9 0.032551 20 -4.20000000000004e-06
7405 9 0.032472 20 -3.94999999999979e-06
7425 9 0.032427 20 -2.25000000000017e-06
7445 9 0.032388 20 -1.94999999999987e-06
7465 9 0.032303 20 -4.25000000000009e-06
7485 9 0.032268 20 -1.75000000000002e-06
7505 9 0.032304 20 1.80000000000007e-06
7525 9 0.03238 20 3.79999999999998e-06
7545 9 0.03249 20 5.49999999999995e-06
7565 9 0.032612 20 6.1000000000002e-06
7585 9 0.032628 20 7.99999999999759e-07
7605 9 0.032667 20 1.95000000000022e-06
7625 9 0.03277 20 5.14999999999995e-06
7645 9 0.032823 20 2.64999999999987e-06
7665 9 0.032811 20 -5.99999999999906e-07
7685 9 0.032842 20 1.55000000000016e-06
7705 9 0.032823 20 -9.50000000000256e-07
7725 9 0.032767 20 -2.80000000000002e-06
7745 9 0.032747 20 -9.99999999999959e-07
7765 9 0.032723 20 -1.19999999999981e-06
7785 9 0.032693 20 -1.50000000000011e-06
7805 9 0.032673 20 -9.99999999999959e-07
7825 9 0.032604 20 -3.44999999999998e-06
7845 9 0.032565 20 -1.95000000000022e-06
7865 9 0.032559 20 -2.99999999999953e-07
7885 9 0.032628 20 3.44999999999998e-06
7905 9 0.032704 20 3.79999999999998e-06
7925 9 0.032825 20 6.05000000000015e-06
7945 9 0.032923 20 4.90000000000004e-06
7965 9 0.032958 20 1.75000000000002e-06
7985 9 0.032931 20 -1.34999999999996e-06
8005 9 0.032932 20 5.000000000005e-08
8025 9 0.032936 20 1.99999999999853e-07
8045 9 0.032959 20 1.15000000000011e-06
8065 9 0.03292 20 -1.95000000000022e-06
8085 9 0.032869 20 -2.54999999999977e-06
8105 9 0.032844 20 -1.25000000000021e-06
8125 9 0.032845 20 5.000000000005e-08
8145 9 0.032838 20 -3.50000000000003e-07
8165 9 0.032838 20 0
8185 9 0.032872 20 1.69999999999997e-06
8205 9 0.032908 20 1.80000000000007e-06
8225 9 0.032927 20 9.49999999999909e-07
8245 9 0.032991 20 3.20000000000008e-06
8265 9 0.032999 20 4.00000000000053e-07
8285 9 0.03297 20 -1.45000000000006e-06
8305 9 0.032961 20 -4.50000000000103e-07
8325 9 0.032907 20 -2.69999999999992e-06
8345 9 0.032916 20 4.50000000000103e-07
8365 9 0.032966 20 2.50000000000007e-06
8385 9 0.032975 20 4.49999999999756e-07
8405 9 0.033009 20 1.69999999999997e-06
8425 9 0.033056 20 2.35000000000027e-06
8445 9 0.033071 20 7.50000000000056e-07
8465 9 0.033061 20 -5.00000000000153e-07
8485 9 0.032992 20 -3.44999999999998e-06
8505 9 0.032924 20 -3.39999999999993e-06
8525 9 0.032932 20 4.00000000000053e-07
8545 9 0.033001 20 3.44999999999998e-06
8565 9 0.033039 20 1.89999999999982e-06
8585 9 0.03306 20 1.05000000000001e-06
8605 9 0.033071 20 5.50000000000203e-07
8625 9 0.033114 20 2.14999999999972e-06
8645 9 0.033156 20 2.10000000000002e-06
8665 9 0.033229 20 3.65000000000018e-06
8685 9 0.033219 20 -5.00000000000153e-07
8705 9 0.033206 20 -6.49999999999956e-07
8725 9 0.033194 20 -5.99999999999906e-07
8745 9 0.033144 20 -2.50000000000007e-06
8765 9 0.033113 20 -1.55000000000016e-06
8785 9 0.03309 20 -1.14999999999976e-06
8805 9 0.033039 20 -2.55000000000012e-06
8825 9 0.033014 20 -1.24999999999986e-06
8845 9 0.033047 20 1.64999999999992e-06
8865 9 0.0331 20 2.64999999999987e-06
8885 9 0.033114 20 7.00000000000006e-07
8905 9 0.033089 20 -1.24999999999986e-06
8925 9 0.033063 20 -1.29999999999991e-06
8945 9 0.033073 20 4.99999999999806e-07
8965 9 0.033123 20 2.50000000000007e-06
8985 9 0.033173 20 2.50000000000007e-06
9005 9 0.033204 20 1.54999999999982e-06
9025 9 0.033268 20 3.20000000000008e-06
9045 9 0.033303 20 1.75000000000002e-06
9065 9 0.033298 20 -2.49999999999903e-07
9085 9 0.033253 20 -2.25000000000017e-06
9105 9 0.033236 20 -8.49999999999809e-07
9125 9 0.033266 20 1.49999999999977e-06
9145 9 0.033275 20 4.50000000000103e-07
9165 9 0.033262 20 -6.49999999999956e-07
9185 9 0.033186 20 -3.79999999999998e-06
9205 9 0.033125 20 -3.04999999999993e-06
9225 9 0.033156 20 1.54999999999982e-06
9245 9 0.033178 20 1.10000000000006e-06
9265 9 0.033239 20 3.04999999999993e-06
9285 9 0.033311 20 3.60000000000013e-06
9305 9 0.033337 20 1.29999999999991e-06
9325 9 0.033359 20 1.10000000000006e-06
9345 9 0.033399 20 1.99999999999992e-06
9365 9 0.033373 20 -1.29999999999991e-06
9385 9 0.033384 20 5.49999999999856e-07
9405 9 0.033413 20 1.45000000000006e-06
9425 9 0.033368 20 -2.24999999999982e-06
9445 9 0.03338 20 5.99999999999906e-07
9465 9 0.033415 20 1.75000000000002e-06
9485 9 0.03335 20 -3.25000000000013e-06
9505 9 0.033248 20 -5.0999999999999e-06
9525 9 0.033217 20 -1.55000000000016e-06
9545 9 0.03317 20 -2.34999999999992e-06
9565 9 0.033123 20 -2.34999999999992e-06
9585 9 0.03317 20 2.34999999999992e-06
9605 9 0.033227 20 2.85000000000007e-06
9625 9 0.033266 20 1.94999999999987e-06
9645 9 0.033367 20 5.05000000000019e-06
9665 9 0.03347 20 5.14999999999995e-06
9685 9 0.033545 20 3.74999999999993e-06
9705 9 0.033609 20 3.20000000000008e-06
9725 9 0.033633 20 1.20000000000016e-06
9745 9 0.033566 20 -3.35000000000023e-06
9765 9 0.033508 20 -2.89999999999978e-06
9785 9 0.033459 20 -2.45000000000002e-06
9805 9 0.03337 20 -4.45000000000029e-06
9825 9 0.033294 20 -3.79999999999998e-06
9845 9 0.033257 20 -1.84999999999977e-06
9865 9 0.033252 20 -2.5000000000025e-07
9885 9 0.033298 20 2.30000000000022e-06
9905 9 0.033325 20 1.34999999999996e-06
9925 9 0.033342 20 8.49999999999809e-07
9945 9 0.033414 20 3.60000000000013e-06
9965 9 0.033438 20 1.20000000000016e-06
9985 9 0.033488 20 2.49999999999972e-06
10005 9 0.033592 20 5.2e-06
10025 9 0.033628 20 1.80000000000007e-06
10045 9 0.033667 20 1.95000000000022e-06
10065 9 0.033727 20 2.99999999999988e-06
10085 9 0.033694 20 -1.64999999999992e-06
10105 9 0.033644 20 -2.50000000000007e-06
10125 9 0.033656 20 5.99999999999906e-07
10145 9 0.033605 20 -2.54999999999977e-06
10165 9 0.033555 20 -2.50000000000007e-06
10185 9 0.033541 20 -7.00000000000006e-07
10205 9 0.033471 20 -3.50000000000003e-06
10225 9 0.033445 20 -1.29999999999991e-06
10245 9 0.033485 20 1.99999999999992e-06
10265 9 0.033491 20 2.99999999999953e-07
10285 9 0.033522 20 1.55000000000016e-06
10305 9 0.033558 20 1.79999999999972e-06
10325 9 0.033675 20 5.84999999999995e-06
10345 9 0.033798 20 6.15000000000025e-06
10365 9 0.033918 20 5.99999999999976e-06
10385 9 0.033961 20 2.15000000000007e-06
10405 9 0.033895 20 -3.29999999999983e-06
10425 9 0.033818 20 -3.85000000000003e-06
10445 9 0.033712 20 -5.3000000000001e-06
10465 9 0.03351 20 -1.01e-05
10485 9 0.033443 20 -3.34999999999988e-06
10505 9 0.033453 20 4.99999999999806e-07
10525 9 0.033492 20 1.95000000000022e-06
10545 9 0.033583 20 4.55000000000004e-06
10565 9 0.033637 20 2.69999999999992e-06
10585 9 0.03364 20 1.5000000000015e-07
10605 9 0.033685 20 2.24999999999982e-06
10625 9 0.03376 20 3.74999999999993e-06
10645 9 0.033814 20 2.69999999999992e-06
10665 9 0.033872 20 2.90000000000012e-06
10685 9 0.033902 20 1.50000000000011e-06
10705 9 0.033897 20 -2.5000000000025e-07
10725 9 0.033921 20 1.20000000000016e-06
10745 9 0.033887 20 -1.69999999999997e-06
10765 9 0.033848 20 -1.94999999999987e-06
10785 9 0.033817 20 -1.55000000000016e-06
10805 9 0.033773 20 -2.20000000000012e-06
10825 9 0.033686 20 -4.34999999999984e-06
10845 9 0.033629 20 -2.85000000000007e-06
10865 9 0.033603 20 -1.29999999999991e-06
10885 9 0.033603 20 0
10905 9 0.033644 20 2.04999999999997e-06
10925 9 0.033658 20 7.00000000000006e-07
10945 9 0.033746 20 4.39999999999989e-06
10965 9 0.033886 20 7.00000000000006e-06
10985 9 0.033969 20 4.14999999999999e-06
11005 9 0.03407 20 5.05000000000019e-06
11025 9 0.034128 20 2.89999999999978e-06
11045 9 0.03409 20 -1.89999999999982e-06
11065 9 0.033959 20 -6.54999999999996e-06
11085 9 0.033813 20 -7.30000000000001e-06
11105 9 0.033669 20 -7.20000000000026e-06
11125 9 0.033524 20 -7.24999999999996e-06
11145 9 0.033539 20 7.50000000000056e-07
11165 9 0.033558 20 9.49999999999909e-07
11185 9 0.033603 20 2.25000000000017e-06
11205 9 0.033717 20 5.6999999999998e-06
11225 9 0.033829 20 5.60000000000005e-06
11245 9 0.033917 20 4.40000000000024e-06
11265 9 0.033949 20 1.59999999999987e-06
11285 9 0.034005 20 2.80000000000002e-06
11305 9 0.03405 20 2.24999999999982e-06
11325 9 0.034092 20 2.10000000000002e-06
11345 9 0.034102 20 5.00000000000153e-07
11365 9 0.034035 20 -3.34999999999988e-06
11385 9 0.03396 20 -3.75000000000028e-06
11405 9 0.033916 20 -2.19999999999977e-06
11425 9 0.033852 20 -3.20000000000008e-06
11445 9 0.033803 20 -2.45000000000002e-06
11465 9 0.033709 20 -4.69999999999984e-06
11485 9 0.033642 20 -3.35000000000023e-06
11505 9 0.033677 20 1.75000000000002e-06
11525 9 0.033728 20 2.55000000000012e-06
11545 9 0.03378 20 2.59999999999982e-06
11565 9 0.033779 20 -4.99999999997031e-08
11585 9 0.033856 20 3.84999999999969e-06
11605 9 0.033964 20 5.4000000000002e-06
11625 9 0.034018 20 2.69999999999992e-06
11645 9 0.03407 20 2.60000000000017e-06
11665 9 0.03409 20 9.99999999999959e-07
11685 9 0.034053 20 -1.85000000000012e-06
11705 9 0.034003 20 -2.50000000000007e-06
11725 9 0.033881 20 -6.09999999999986e-06
11745 9 0.033774 20 -5.35000000000015e-06
11765 9 0.033722 20 -2.59999999999982e-06
11785 9 0.033665 20 -2.85000000000007e-06
11805 9 0.033635 20 -1.50000000000011e-06
11825 9 0.033722 20 4.35000000000019e-06
11845 9 0.03383 20 5.39999999999985e-06
11865 9 0.033912 20 4.09999999999994e-06
11885 9 0.033979 20 3.35000000000023e-06
11905 9 0.034016 20 1.84999999999977e-06
11925 9 0.034034 20 9.00000000000206e-07
11945 9 0.034054 20 9.99999999999959e-07
11965 9 0.034077 20 1.15000000000011e-06
11985 9 0.034068 20 -4.50000000000103e-07
12005 9 0.034048 20 -9.99999999999959e-07
12025 9 0.034014 20 -1.69999999999997e-06
12045 9 0.033966 20 -2.39999999999997e-06
12065 9 0.033959 20 -3.50000000000003e-07
12085 9 0.033903 20 -2.80000000000002e-06
12105 9 0.033869 20 -1.69999999999997e-06
12125 9 0.033827 20 -2.10000000000002e-06
12145 9 0.033767 20 -3.00000000000022e-06
12165 9 0.033772 20 2.5000000000025e-07
12185 9 0.033838 20 3.29999999999983e-06
12205 9 0.033892 20 2.69999999999992e-06
12225 9 0.033966 20 3.70000000000023e-06
12245 9 0.034041 20 3.74999999999993e-06
12265 9 0.034043 20 9.99999999997531e-08
12285 9 0.033982 20 -3.04999999999993e-06
12305 9 0.033885 20 -4.84999999999999e-06
12325 9 0.0338 20 -4.25000000000009e-06
12345 9 0.033761 20 -1.94999999999987e-06
12365 9 0.033756 20 -2.49999999999903e-07
12385 9 0.033747 20 -4.50000000000103e-07
12405 9 0.033773 20 1.29999999999991e-06
12425 9 0.033858 20 4.25000000000009e-06
12445 9 0.033922 20 3.20000000000008e-06
12465 9 0.03397 20 2.39999999999997e-06
12485 9 0.033984 20 7.00000000000006e-07
12505 9 0.033937 20 -2.34999999999992e-06
12525 9 0.033889 20 -2.39999999999997e-06
12545 9 0.033934 20 2.24999999999982e-06
12565 9 0.033922 20 -5.99999999999906e-07
12585 9 0.033904 20 -9.00000000000206e-07
12605 9 0.033878 20 -1.29999999999991e-06
12625 9 0.033848 20 -1.49999999999977e-06
12645 9 0.033814 20 -1.70000000000031e-06
12665 9 0.033817 20 1.5000000000015e-07
12685 9 0.033825 20 4.00000000000053e-07
12705 9 0.033829 20 1.99999999999853e-07
12725 9 0.033837 20 4.00000000000053e-07
12745 9 0.033895 20 2.90000000000012e-06
12765 9 0.033956 20 3.04999999999993e-06
12785 9 0.03406 20 5.2e-06
12805 9 0.034092 20 1.59999999999987e-06
12825 9 0.034081 20 -5.49999999999856e-07
12845 9 0.034097 20 8.00000000000106e-07
12865 9 0.03405 20 -2.35000000000027e-06
12885 9 0.033906 20 -7.19999999999991e-06
12905 9 0.03385 20 -2.80000000000002e-06
12925 9 0.033786 20 -3.20000000000008e-06
12945 9 0.033776 20 -4.99999999999806e-07
12965 9 0.033815 20 1.94999999999987e-06
12985 9 0.033836 20 1.05000000000001e-06
13005 9 0.033864 20 1.40000000000001e-06
13025 9 0.033921 20 2.85000000000007e-06
13045 9 0.033884 20 -1.85000000000012e-06
13065 9 0.03392 20 1.80000000000007e-06
13085 9 0.033991 20 3.55000000000008e-06
13105 9 0.03403 20 1.94999999999987e-06
13125 9 0.034019 20 -5.49999999999856e-07
13145 9 0.034032 20 6.49999999999956e-07
13165 9 0.033968 20 -3.20000000000008e-06
13185 9 0.033884 20 -4.20000000000004e-06
13205 9 0.033856 20 -1.40000000000001e-06
13225 9 0.033866 20 5.00000000000153e-07
13245 9 0.033849 20 -8.50000000000156e-07
13265 9 0.033822 20 -1.34999999999996e-06
13285 9 0.033838 20 8.00000000000106e-07
13305 9 0.033821 20 -8.50000000000156e-07
13325 9 0.033842 20 1.05000000000001e-06
13345 9 0.03384 20 -9.99999999997531e-08
13365 9 0.0339 20 2.99999999999988e-06
13385 9 0.033994 20 4.70000000000019e-06
13405 9 0.033983 20 -5.50000000000203e-07
13425 9 0.033956 20 -1.34999999999996e-06
13445 9 0.033915 20 -2.04999999999997e-06
13465 9 0.033888 20 -1.34999999999996e-06
13485 9 0.033856 20 -1.60000000000021e-06
13505 9 0.033813 20 -2.14999999999972e-06
13525 9 0.033767 20 -2.30000000000022e-06
13545 9 0.033761 20 -2.99999999999953e-07
13565 9 0.033759 20 -1.000000000001e-07
13585 9 0.033782 20 1.15000000000011e-06
13605 9 0.033784 20 1.000000000001e-07
13625 9 0.033832 20 2.39999999999997e-06
13645 9 0.033905 20 3.64999999999983e-06
13665 9 0.033981 20 3.79999999999998e-06
13685 9 0.03404 20 2.95000000000017e-06
13705 9 0.034049 20 4.50000000000103e-07
13725 9 0.034023 20 -1.30000000000026e-06
13745 9 0.034037 20 7.00000000000006e-07
13765 9 0.033943 20 -4.69999999999984e-06
13785 9 0.033829 20 -5.70000000000015e-06
13805 9 0.033817 20 -5.99999999999906e-07
13825 9 0.033823 20 2.99999999999953e-07
13845 9 0.03383 20 3.50000000000003e-07
13865 9 0.033928 20 4.90000000000004e-06
13885 9 0.033992 20 3.20000000000008e-06
13905 9 0.034001 20 4.50000000000103e-07
13925 9 0.033964 20 -1.85000000000012e-06
13945 9 0.033973 20 4.50000000000103e-07
13965 9 0.033983 20 4.99999999999806e-07
13985 9 0.033999 20 8.00000000000106e-07
14005 9 0.033955 20 -2.20000000000012e-06
14025 9 0.033905 20 -2.50000000000007e-06
14045 9 0.033881 20 -1.19999999999981e-06
14065 9 0.033862 20 -9.49999999999909e-07
14085 9 0.03384 20 -1.10000000000006e-06
14105 9 0.033832 20 -4.00000000000053e-07
14125 9 0.03375 20 -4.09999999999994e-06
14145 9 0.033726 20 -1.20000000000016e-06
14165 9 0.033775 20 2.45000000000002e-06
14185 9 0.033877 20 5.0999999999999e-06
14205 9 0.033986 20 5.45000000000025e-06
14225 9 0.034052 20 3.29999999999983e-06
14245 9 0.034071 20 9.49999999999909e-07
