"t" "yr0" "Tt" "Vt" "dt" "Vdt"
2102 "2025" 1.183 7.19339485443707 1 -0.000163979447408202
2103 "2025" 1.183 7.19323088171656 1 -0.000163972720504724
2104 "2025" 1.183 7.19306691572269 1 -0.000163965993877468
2105 "2025" 1.183 7.19290295645516 1 -0.000163959267525549
2106 "2025" 1.183 7.19273900391371 1 -0.000163952541449852
2107 "2025" 1.183 7.19257505809806 1 -0.000163945815649491
2108 "2025" 1.183 7.19241111900794 1 -0.000163939090126242
2109 "2025" 1.183 7.19224718664306 1 -0.000163932364877439
2110 "2025" 1.183 7.19208326100315 1 -0.000163925639905749
2111 "2025" 1.183 7.19191934208794 1 -0.000163918915209393
2112 "2025" 1.183 7.19175542989715 1 -0.000163912190789262
2113 "2025" 1.183 7.19159152443051 1 -0.000163905466644465
2114 "2025" 1.183 7.19142762568773 1 -0.000163898742775892
2115 "2025" 1.183 7.19126373366855 1 -0.000163892019182654
2116 "2025" 1.183 7.19109984837269 1 -0.00016388529586564
2117 "2025" 1.183 7.19093596979986 1 -0.000163878572823961
2118 "2025" 1.183 7.1907720979498 1 -0.000163871850058506
2119 "2025" 1.183 7.19060823282223 1 -0.000163865127569274
2120 "2025" 1.183 7.19044437441688 1 -0.000163858405355377
2121 "2025" 1.183 7.19028052273346 1 -0.000163851683416816
2122 "2025" 1.183 7.19011667777171 1 -0.000163844961754478
2123 "2025" 1.183 7.18995283953134 1 -0.000163838240368364
2124 "2025" 1.183 7.18978900801208 1 -0.000163831519256696
2125 "2025" 1.183 7.18962518321366 1 -0.000163824798422141
2126 "2025" 1.183 7.1894613651358 1 -0.000163818077862032
2127 "2025" 1.183 7.18929755377822 1 -0.000163811357578147
2128 "2025" 1.183 7.18913374914065 1 -0.000163804637570486
2129 "2025" 1.183 7.18896995122281 1 -0.00016379791783816
2130 "2025" 1.183 7.18880616002443 1 -0.000163791198381169
2131 "2025" 1.183 7.18864237554523 1 -0.000163784479200402
2132 "2025" 1.183 7.18847859778493 1 -0.00016377776029497
2133 "2025" 1.183 7.18831482674327 1 -0.000163771041664873
2134 "2025" 1.183 7.18815106241996 1 -0.000163764323310112
2135 "2025" 1.183 7.18798730481473 1 -0.000163757605231574
2136 "2025" 1.183 7.1878235539273 1 -0.000163750887428371
2137 "2025" 1.183 7.1876598097574 1 -0.000163744169901392
2138 "2025" 1.183 7.18749607230475 1 -0.000163737452649748
2139 "2025" 1.183 7.18733234156907 1 -0.00016373073567344
2140 "2025" 1.183 7.1871686175501 1 -0.000163724018972466
2141 "2025" 1.183 7.18700490024756 1 -0.000163717302546829
2142 "2025" 1.183 7.18684118966116 1 -0.000163710586397414
2143 "2025" 1.183 7.18667748579063 1 -0.000163703870523335
2144 "2025" 1.183 7.18651378863571 1 -0.000163697154924591
2145 "2025" 1.183 7.18635009819611 1 -0.000163690439601183
2146 "2025" 1.183 7.18618641447156 1 -0.000163683724553998
2147 "2025" 1.183 7.18602273746177 1 -0.00016367700978126
2148 "2025" 1.183 7.18585906716649 1 -0.000163670295284746
2149 "2025" 1.183 7.18569540358543 1 -0.000163663581063567
2150 "2025" 1.183 7.18553174671831 1 -0.000163656867117723
2151 "2025" 1.183 7.18536809656486 1 -0.000163650153447215
2152 "2025" 1.183 7.18520445312481 1 -0.000163643440052041
2153 "2025" 1.183 7.18504081639788 1 -0.000163636726932204
2154 "2025" 1.183 7.18487718638379 1 -0.000163630014087701
2155 "2025" 1.183 7.18471356308227 1 -0.000163623301518534
2156 "2025" 1.183 7.18454994649304 1 -0.00016361658922559
2157 "2025" 1.183 7.18438633661584 1 -0.000163609877207094
2158 "2025" 1.183 7.18422273345037 1 -0.000163603165464821
2159 "2025" 1.183 7.18405913699638 1 -0.000163596453996995
2160 "2025" 1.183 7.18389554725357 1 -0.000163589742804504
2161 "2025" 1.183 7.18373196422168 1 -0.000163583031888237
2162 "2025" 1.183 7.18356838790044 1 -0.000163576321246417
2163 "2025" 1.183 7.18340481828956 1 -0.000163569610879932
2164 "2025" 1.183 7.18324125538877 1 -0.000163562900788783
2165 "2025" 1.183 7.18307769919779 1 -0.000163556190973857
2166 "2025" 1.183 7.18291414971636 1 -0.000163549481433378
2167 "2025" 1.183 7.18275060694419 1 -0.000163542772167347
2168 "2025" 1.183 7.18258707088102 1 -0.000163536063177538
2169 "2025" 1.183 7.18242354152655 1 -0.000163529354463066
2170 "2025" 1.183 7.18226001888053 1 -0.00016352264602304
2171 "2025" 1.183 7.18209650294267 1 -0.000163515937859238
2172 "2025" 1.183 7.1819329937127 1 -0.000163509229969883
2173 "2025" 1.183 7.18176949119034 1 -0.000163502522355863
2174 "2025" 1.183 7.18160599537533 1 -0.000163495815017178
2175 "2025" 1.183 7.18144250626737 1 -0.000163489107953829
2176 "2025" 1.183 7.18127902386621 1 -0.000163482401164927
2177 "2025" 1.183 7.18111554817156 1 -0.00016347569465136
2178 "2025" 1.183 7.18095207918314 1 -0.000163468988413129
2179 "2025" 1.183 7.18078861690069 1 -0.000163462282450233
2180 "2025" 1.183 7.18062516132393 1 -0.000163455576761784
2181 "2025" 1.183 7.18046171245258 1 -0.00016344887134867
2182 "2025" 1.183 7.18029827028637 1 -0.000163442166210892
2183 "2025" 1.183 7.18013483482502 1 -0.000163435461348449
2184 "2025" 1.183 7.17997140606826 1 -0.000163428756760453
2185 "2025" 1.183 7.17980798401582 1 -0.000163422052447793
2186 "2025" 1.183 7.17964456866741 1 -0.000163415348410467
2187 "2025" 1.183 7.17948116002276 1 -0.000163408644647589
2188 "2025" 1.183 7.1793177580816 1 -0.000163401941160046
2189 "2025" 1.183 7.17915436284365 1 -0.000163395237946951
2190 "2025" 1.183 7.17899097430864 1 -0.00016338853500919
2191 "2025" 1.183 7.17882759247629 1 -0.000163381832346765
2192 "2025" 1.183 7.17866421734634 1 -0.000163375129958787
2193 "2025" 1.183 7.17850084891849 1 -0.000163368427846144
2194 "2025" 1.183 7.17833748719248 1 -0.000163361726007949
2195 "2025" 1.183 7.17817413216804 1 -0.000163355024445089
2196 "2025" 1.183 7.17801078384488 1 -0.000163348323157564
2197 "2025" 1.183 7.17784744222274 1 -0.000163341622143598
2198 "2025" 1.183 7.17768410730133 1 -0.000163334921405855
2199 "2025" 1.183 7.17752077908039 1 -0.00016332822094256
2200 "2025" 1.183 7.17735745755963 1 -0.000163321520753712
2201 "2025" 1.183 7.17719414273879 1 -0.000163314820840199
2202 "2025" 1.183 7.17703083461759 1 -0.000163308121201133
2203 "2025" 1.183 7.17686753319575 1 -0.000163301421837403
2204 "2025" 1.183 7.17670423847301 1 -0.00016329472274812
2205 "2025" 1.183 7.17654095044907 1 -0.000163288023934172
2206 "2025" 1.183 7.17637766912368 1 -0.000163281325394671
2207 "2025" 1.183 7.17621439449655 1 -0.000163274627130505
2208 "2025" 1.183 7.17605112656741 1 -0.000163267929139899
2209 "2025" 1.183 7.17588786533598 1 -0.000163261231424627
2210 "2025" 1.183 7.175724610802 1 -0.000163254533984691
2211 "2025" 1.183 7.17556136296518 1 -0.000163247836819203
2212 "2025" 1.183 7.17539812182525 1 -0.000163241139928161
2213 "2025" 1.183 7.17523488738194 1 -0.000163234443311566
2214 "2025" 1.183 7.17507165963497 1 -0.000163227746970307
2215 "2025" 1.183 7.17490843858407 1 -0.000163221050903495
2216 "2025" 1.183 7.17474522422895 1 -0.000163214355112018
2217 "2025" 1.183 7.17458201656936 1 -0.0001632076595941
2218 "2025" 1.183 7.17441881560501 1 -0.000163200964351518
2219 "2025" 1.183 7.17425562133562 1 -0.000163194269383382
2220 "2025" 1.183 7.17409243376093 1 -0.000163187574690582
2221 "2025" 1.183 7.17392925288066 1 -0.000163180880271341
2222 "2025" 1.183 7.17376607869453 1 -0.000163174186127435
2223 "2025" 1.183 7.17360291120228 1 -0.000163167492257976
2224 "2025" 1.183 7.17343975040361 1 -0.000163160798662965
2225 "2025" 1.183 7.17327659629827 1 -0.0001631541053424
2226 "2025" 1.183 7.17311344888598 1 -0.000163147412296283
2227 "2025" 1.183 7.17295030816645 1 -0.000163140719525501
2228 "2025" 1.183 7.17278717413942 1 -0.000163134027029166
2229 "2025" 1.183 7.17262404680461 1 -0.00016312733480639
2230 "2025" 1.183 7.17246092616176 1 -0.000163120642858949
2231 "2025" 1.183 7.17229781221057 1 -0.000163113951185956
2232 "2025" 1.183 7.17213470495078 1 -0.000163107259787409
2233 "2025" 1.183 7.17197160438212 1 -0.00016310056866331
2234 "2025" 1.183 7.17180851050431 1 -0.000163093877813658
2235 "2025" 1.183 7.17164542331707 1 -0.000163087187239341
2236 "2025" 1.183 7.17148234282013 1 -0.000163080496938584
2237 "2025" 1.183 7.17131926901321 1 -0.000163073806912273
2238 "2025" 1.183 7.17115620189605 1 -0.000163067117160409
2239 "2025" 1.183 7.17099314146837 1 -0.000163060427682993
2240 "2025" 1.183 7.17083008772989 1 -0.000163053738480912
2241 "2025" 1.183 7.17066704068034 1 -0.000163047049552389
2242 "2025" 1.183 7.17050400031944 1 -0.000163040360898314
2243 "2025" 1.183 7.17034096664692 1 -0.000163033672518687
2244 "2025" 1.183 7.17017793966251 1 -0.000163026984413506
2245 "2025" 1.183 7.17001491936593 1 -0.000163020296581884
2246 "2025" 1.183 7.1698519057569 1 -0.000163013609025597
2247 "2025" 1.183 7.16968889883516 1 -0.000163006921743758
2248 "2025" 1.183 7.16952589860042 1 -0.000163000234735478
2249 "2025" 1.183 7.16936290505242 1 -0.000162993548002532
2250 "2025" 1.183 7.16919991819088 1 -0.000162986861543146
2251 "2025" 1.183 7.16903693801552 1 -0.000162980175358207
2252 "2025" 1.183 7.16887396452607 1 -0.000162973489446827
2253 "2025" 1.183 7.16871099772226 1 -0.000162966803810782
2254 "2025" 1.183 7.16854803760381 1 -0.000162960118449185
2255 "2025" 1.183 7.16838508417045 1 -0.000162953433361146
2256 "2025" 1.183 7.1682221374219 1 -0.000162946748547554
2257 "2025" 1.183 7.16805919735789 1 -0.000162940064007522
2258 "2025" 1.183 7.16789626397815 1 -0.000162933379742825
2259 "2025" 1.183 7.1677333372824 1 -0.000162926695751686
2260 "2025" 1.183 7.16757041727036 1 -0.000162920012034995
2261 "2025" 1.183 7.16740750394177 1 -0.000162913328592751
2262 "2025" 1.183 7.16724459729635 1 -0.000162906645424066
2263 "2025" 1.183 7.16708169733382 1 -0.000162899962529828
2264 "2025" 1.183 7.16691880405391 1 -0.000162893279910037
2265 "2025" 1.183 7.16675591745634 1 -0.000162886597563805
2266 "2025" 1.183 7.16659303754085 1 -0.00016287991549202
2267 "2025" 1.183 7.16643016430716 1 -0.000162873233693794
2268 "2025" 1.183 7.16626729775499 1 -0.000162866552170904
2269 "2025" 1.183 7.16610443788407 1 -0.000162859870920684
2270 "2025" 1.183 7.16594158469412 1 -0.0001628531899458
2271 "2025" 1.183 7.16577873818488 1 -0.000162846509244474
2272 "2025" 1.183 7.16561589835606 1 -0.000162839828816708
2273 "2025" 1.183 7.1654530652074 1 -0.000162833148663388
2274 "2025" 1.183 7.16529023873861 1 -0.000162826468784516
2275 "2025" 1.183 7.16512741894943 1 -0.000162819789179203
2276 "2025" 1.183 7.16496460583958 1 -0.000162813109848337
2277 "2025" 1.183 7.16480179940879 1 -0.000162806430791029
2278 "2025" 1.183 7.16463899965678 1 -0.000162799752008169
2279 "2025" 1.183 7.16447620658329 1 -0.000162793073498868
2280 "2025" 1.183 7.16431342018802 1 -0.000162786395263126
2281 "2025" 1.183 7.16415064047072 1 -0.000162779717301831
2282 "2025" 1.183 7.16398786743111 1 -0.000162773039614983
2283 "2025" 1.183 7.1638251010689 1 -0.000162766362201694
2284 "2025" 1.183 7.16366234138384 1 -0.000162759685061964
2285 "2025" 1.183 7.16349958837565 1 -0.000162753008196681
2286 "2025" 1.183 7.16333684204404 1 -0.000162746331604957
2287 "2025" 1.183 7.16317410238875 1 -0.000162739655286792
2288 "2025" 1.183 7.16301136940951 1 -0.000162732979243074
2289 "2025" 1.183 7.16284864310604 1 -0.000162726303473804
2290 "2025" 1.183 7.16268592347806 1 -0.000162719627977204
2291 "2025" 1.183 7.1625232105253 1 -0.000162712952755051
2292 "2025" 1.183 7.1623605042475 1 -0.000162706277806457
2293 "2025" 1.183 7.16219780464437 1 -0.00016269960313231
2294 "2025" 1.183 7.16203511171564 1 -0.000162692928730834
2295 "2025" 1.183 7.16187242546103 1 -0.000162686254603805
2296 "2025" 1.183 7.16170974588028 1 -0.000162679580751224
2297 "2025" 1.183 7.16154707297311 1 -0.000162672907171313
2298 "2025" 1.183 7.16138440673924 1 -0.000162666233865849
2299 "2025" 1.183 7.16122174717841 1 -0.000162659560833944
2300 "2025" 1.183 7.16105909429033 1 -0.000162652888075598
2301 "2025" 1.183 7.16089644807474 1 -0.0001626462155917
2302 "2025" 1.183 7.16073380853136 1 -0.000162639543380472
2303 "2025" 1.183 7.16057117565992 1 -0.000162632871443691
2304 "2025" 1.183 7.16040854946014 1 -0.000162626199780469
2305 "2025" 1.183 7.16024592993175 1 -0.000162619528390806
2306 "2025" 1.183 7.16008331707447 1 -0.00016261285727559
2307 "2025" 1.183 7.15992071088804 1 -0.000162606186433045
2308 "2025" 1.183 7.15975811137217 1 -0.000162599515864059
2309 "2025" 1.183 7.1595955185266 1 -0.00016259284556952
2310 "2025" 1.183 7.15943293235106 1 -0.00016258617554854
2311 "2025" 1.183 7.15927035284526 1 -0.000162579505800231
2312 "2025" 1.183 7.15910778000893 1 -0.000162572836326369
2313 "2025" 1.183 7.1589452138418 1 -0.000162566167126066
2314 "2025" 1.183 7.1587826543436 1 -0.000162559498199322
2315 "2025" 1.183 7.15862010151406 1 -0.000162552829546136
2316 "2025" 1.183 7.15845755535289 1 -0.00016254616116651
2317 "2025" 1.183 7.15829501585983 1 -0.000162539493060443
2318 "2025" 1.183 7.1581324830346 1 -0.000162532825227046
2319 "2025" 1.183 7.15796995687694 1 -0.000162526157668097
2320 "2025" 1.183 7.15780743738655 1 -0.000162519490382707
2321 "2025" 1.183 7.15764492456318 1 -0.000162512823370875
2322 "2025" 1.183 7.15748241840655 1 -0.000162506156631714
2323 "2025" 1.183 7.15731991891638 1 -0.000162499490167001
2324 "2025" 1.183 7.15715742609241 1 -0.000162492823975846
2325 "2025" 1.183 7.15699493993435 1 -0.000162486158057362
2326 "2025" 1.183 7.15683246044194 1 -0.000162479492412437
2327 "2025" 1.183 7.1566699876149 1 -0.000162472827041071
2328 "2025" 1.183 7.15650752145295 1 -0.000162466161944153
2329 "2025" 1.183 7.15634506195583 1 -0.000162459497119016
2330 "2025" 1.183 7.15618260912326 1 -0.000162452832568327
2331 "2025" 1.183 7.15602016295497 1 -0.000162446168291197
2332 "2025" 1.183 7.15585772345069 1 -0.000162439504286738
2333 "2025" 1.183 7.15569529061013 1 -0.000162432840555837
2334 "2025" 1.183 7.15553286443303 1 -0.000162426177098496
2335 "2025" 1.183 7.15537044491912 1 -0.000162419513914713
2336 "2025" 1.183 7.15520803206811 1 -0.000162412851003602
2337 "2025" 1.183 7.15504562587975 1 -0.000162406188366049
2338 "2025" 1.183 7.15488322635375 1 -0.000162399526002055
2339 "2025" 1.183 7.15472083348983 1 -0.00016239286391162
2340 "2025" 1.183 7.15455844728774 1 -0.000162386202093856
2341 "2025" 1.183 7.15439606774719 1 -0.000162379540549651
2342 "2025" 1.183 7.15423369486791 1 -0.000162372879279005
2343 "2025" 1.183 7.15407132864963 1 -0.000162366218281029
2344 "2025" 1.183 7.15390896909207 1 -0.000162359557556613
2345 "2025" 1.183 7.15374661619497 1 -0.000162352897105755
2346 "2025" 1.183 7.15358426995804 1 -0.000162346236927569
2347 "2025" 1.183 7.15342193038102 1 -0.000162339577022941
2348 "2025" 1.183 7.15325959746363 1 -0.000162332917391872
2349 "2025" 1.183 7.15309727120559 1 -0.000162326258033474
2350 "2025" 1.183 7.15293495160665 1 -0.000162319598947747
2351 "2025" 1.183 7.15277263866651 1 -0.000162312940136466
2352 "2025" 1.183 7.15261033238491 1 -0.000162306281597857
2353 "2025" 1.183 7.15244803276158 1 -0.000162299623331918
2354 "2025" 1.183 7.15228573979624 1 -0.000162292965339539
2355 "2025" 1.183 7.15212345348862 1 -0.00016228630761983
2356 "2025" 1.183 7.15196117383845 1 -0.00016227965017368
2357 "2025" 1.183 7.15179890084544 1 -0.000162272993001089
2358 "2025" 1.183 7.15163663450934 1 -0.000162266336100281
2359 "2025" 1.183 7.15147437482987 1 -0.00016225967947392
2360 "2025" 1.183 7.15131212180675 1 -0.000162253023120229
2361 "2025" 1.183 7.15114987543971 1 -0.000162246367039209
2362 "2025" 1.183 7.15098763572848 1 -0.00016223971123086
2363 "2025" 1.183 7.15082540267278 1 -0.000162233055696959
2364 "2025" 1.183 7.15066317627235 1 -0.000162226400434839
2365 "2025" 1.183 7.1505009565269 1 -0.000162219745446279
2366 "2025" 1.183 7.15033874343617 1 -0.00016221309073039
2367 "2025" 1.183 7.15017653699988 1 -0.000162206436288059
2368 "2025" 1.183 7.15001433721777 1 -0.0001621997821184
2369 "2025" 1.183 7.14985214408954 1 -0.000162193128221411
2370 "2025" 1.183 7.14968995761495 1 -0.000162186474597981
2371 "2025" 1.183 7.1495277777937 1 -0.000162179821247221
2372 "2025" 1.183 7.14936560462553 1 -0.000162173168169133
2373 "2025" 1.183 7.14920343811017 1 -0.000162166515364603
2374 "2025" 1.183 7.14904127824733 1 -0.000162159862831857
2375 "2025" 1.183 7.14887912503676 1 -0.000162153210572669
2376 "2025" 1.183 7.14871697847817 1 -0.00016214655858704
2377 "2025" 1.183 7.1485548385713 1 -0.000162139906873193
2378 "2025" 1.183 7.14839270531587 1 -0.000162133255432906
2379 "2025" 1.183 7.1482305787116 1 -0.000162126604265289
2380 "2025" 1.183 7.14806845875823 1 -0.000162119953370343
2381 "2025" 1.183 7.14790634545548 1 -0.000162113302748956
2382 "2025" 1.183 7.14774423880308 1 -0.000162106652399352
2383 "2025" 1.183 7.14758213880076 1 -0.000162100002323307
2384 "2025" 1.183 7.14742004544824 1 -0.000162093352519932
2385 "2025" 1.183 7.14725795874525 1 -0.000162086702989228
2386 "2025" 1.183 7.14709587869152 1 -0.000162080053731195
2387 "2025" 1.183 7.14693380528677 1 -0.000162073404746721
2388 "2025" 1.183 7.14677173853074 1 -0.000162066756034029
2389 "2025" 1.183 7.14660967842314 1 -0.000162060107594897
2390 "2025" 1.183 7.14644762496372 1 -0.000162053459427547
2391 "2025" 1.183 7.14628557815218 1 -0.000162046811533756
2392 "2025" 1.183 7.14612353798827 1 -0.000162040163911747
2393 "2025" 1.183 7.14596150447171 1 -0.000162033516563298
2394 "2025" 1.183 7.14579947760222 1 -0.000162026869487519
2395 "2025" 1.183 7.14563745737954 1 -0.000162020222684411
2396 "2025" 1.183 7.14547544380338 1 -0.000162013576153086
2397 "2025" 1.183 7.14531343687349 1 -0.00016200692989532
2398 "2025" 1.183 7.14515143658958 1 -0.000162000283910224
2399 "2025" 1.183 7.14498944295138 1 -0.000161993638196911
2400 "2025" 1.183 7.14482745595862 1 -0.000161986992757157
2401 "2025" 1.183 7.14466547561103 1 -0.000161980347590074
2402 "2025" 1.183 7.14450350190834 1 -0.000161973702694773
2403 "2025" 1.183 7.14434153485027 1 -0.000161967058072143
2404 "2025" 1.183 7.14417957443654 1 -0.000161960413723072
2405 "2025" 1.183 7.1440176206669 1 -0.000161953769645784
2406 "2025" 1.183 7.14385567354106 1 -0.000161947125841166
2407 "2025" 1.183 7.14369373305875 1 -0.00016194048230922
2408 "2025" 1.183 7.1435317992197 1 -0.000161933839049944
2409 "2025" 1.183 7.14336987202363 1 -0.00016192719606245
2410 "2025" 1.183 7.14320795147029 1 -0.000161920553348516
2411 "2025" 1.183 7.14304603755938 1 -0.000161913910906364
2412 "2025" 1.183 7.14288413029064 1 -0.000161907268736883
2413 "2025" 1.183 7.1427222296638 1 -0.000161900626840072
2414 "2025" 1.183 7.14256033567859 1 -0.000161893985215045
2415 "2025" 1.183 7.14239844833472 1 -0.000161887343863576
2416 "2025" 1.183 7.14223656763194 1 -0.00016188070278389
2417 "2025" 1.183 7.14207469356996 1 -0.000161874061976874
2418 "2025" 1.183 7.14191282614852 1 -0.000161867421441642
2419 "2025" 1.183 7.14175096536734 1 -0.00016186078117908
2420 "2025" 1.183 7.14158911122615 1 -0.000161854141189188
2421 "2025" 1.183 7.14142726372468 1 -0.000161847501471968
2422 "2025" 1.183 7.14126542286265 1 -0.00016184086202653
2423 "2025" 1.183 7.1411035886398 1 -0.000161834222853763
2424 "2025" 1.183 7.14094176105585 1 -0.000161827583953666
2425 "2025" 1.183 7.14077994011052 1 -0.000161820945325353
2426 "2025" 1.183 7.14061812580355 1 -0.00016181430696971
2427 "2025" 1.183 7.14045631813467 1 -0.000161807668886738
2428 "2025" 1.183 7.14029451710359 1 -0.000161801031075548
2429 "2025" 1.183 7.14013272271005 1 -0.000161794393536141
2430 "2025" 1.183 7.13997093495378 1 -0.000161787756270293
2431 "2025" 1.183 7.13980915383451 1 -0.000161781119275339
2432 "2025" 1.183 7.13964737935195 1 -0.000161774482553945
2433 "2025" 1.183 7.13948561150585 1 -0.000161767846104333
2434 "2025" 1.183 7.13932385029592 1 -0.000161761209926503
2435 "2025" 1.183 7.1391620957219 1 -0.000161754574021344
2436 "2025" 1.183 7.13900034778351 1 -0.000161747938387968
2437 "2025" 1.183 7.13883860648049 1 -0.000161741303027263
2438 "2025" 1.183 7.13867687181255 1 -0.000161734667939228
2439 "2025" 1.183 7.13851514377942 1 -0.000161728033122976
2440 "2025" 1.183 7.13835342238085 1 -0.000161721398578507
