"t" "yr0" "Tt" "Vt" "dt" "Vdt"
2139 "2025" 1.183 7.19207881618398 1 -0.000127384661185559
2140 "2025" 1.183 7.19195146615118 1 -0.000127350032792073
2141 "2025" 1.183 7.19182415073737 1 -0.000127315413811502
2142 "2025" 1.183 7.19169686993313 1 -0.000127280804242957
2143 "2025" 1.183 7.19156962372905 1 -0.000127246204081999
2144 "2025" 1.183 7.19144241211572 1 -0.000127211613325962
2145 "2025" 1.183 7.19131523508375 1 -0.000127177031973957
2146 "2025" 1.183 7.19118809262372 1 -0.000127142460023322
2147 "2025" 1.183 7.19106098472625 1 -0.000127107897469614
2148 "2025" 1.183 7.19093391138194 1 -0.000127073344311945
2149 "2025" 1.183 7.1908068725814 1 -0.000127038800546764
2150 "2025" 1.183 7.19067986831522 1 -0.000127004266172293
2151 "2025" 1.183 7.19055289857404 1 -0.000126969741185867
2152 "2025" 1.183 7.19042596334845 1 -0.000126935225584823
2153 "2025" 1.183 7.19029906262909 1 -0.000126900719366496
2154 "2025" 1.183 7.19017219640656 1 -0.000126866222528221
2155 "2025" 1.183 7.19004536467149 1 -0.000126831735067334
2156 "2025" 1.183 7.18991856741451 1 -0.000126797256982059
2157 "2025" 1.183 7.18979180462624 1 -0.000126762788268842
2158 "2025" 1.183 7.18966507629731 1 -0.000126728328925907
2159 "2025" 1.183 7.18953838241836 1 -0.00012669387895059
2160 "2025" 1.183 7.18941172298002 1 -0.000126659438340226
2161 "2025" 1.183 7.18928509797293 1 -0.000126625007092152
2162 "2025" 1.183 7.18915850738773 1 -0.000126590585203701
2163 "2025" 1.183 7.18903195121505 1 -0.000126556172673098
2164 "2025" 1.183 7.18890542944556 1 -0.00012652176949679
2165 "2025" 1.183 7.18877894206989 1 -0.000126487375672113
2166 "2025" 1.183 7.18865248907869 1 -0.000126452991198178
2167 "2025" 1.183 7.18852607046262 1 -0.000126418616070545
2168 "2025" 1.183 7.18839968621233 1 -0.000126384250287437
2169 "2025" 1.183 7.18827333631848 1 -0.000126349893847078
2170 "2025" 1.183 7.18814702077174 1 -0.000126315546745914
2171 "2025" 1.183 7.18802073956275 1 -0.000126281208981283
2172 "2025" 1.183 7.1878944926822 1 -0.000126246880552294
2173 "2025" 1.183 7.18776828012075 1 -0.00012621256145362
2174 "2025" 1.183 7.18764210186906 1 -0.000126178251685261
2175 "2025" 1.183 7.18751595791782 1 -0.000126143951243662
2176 "2025" 1.183 7.18738984825769 1 -0.000126109660126161
2177 "2025" 1.183 7.18726377287936 1 -0.000126075378330093
2178 "2025" 1.183 7.18713773177351 1 -0.00012604110585368
2179 "2025" 1.183 7.18701172493082 1 -0.000126006842693371
2180 "2025" 1.183 7.18688575234197 1 -0.000125972588847389
2181 "2025" 1.183 7.18675981399766 1 -0.000125938344313958
2182 "2025" 1.183 7.18663390988857 1 -0.000125904109088637
2183 "2025" 1.183 7.1865080400054 1 -0.000125869883169649
2184 "2025" 1.183 7.18638220433884 1 -0.000125835666555218
2185 "2025" 1.183 7.1862564028796 1 -0.00012580145924268
2186 "2025" 1.183 7.18613063561837 1 -0.000125767261228482
2187 "2025" 1.183 7.18600490254586 1 -0.000125733072510847
2188 "2025" 1.183 7.18587920365277 1 -0.000125698893087112
2189 "2025" 1.183 7.18575353892982 1 -0.00012566472295461
2190 "2025" 1.183 7.18562790836771 1 -0.000125630562110679
2191 "2025" 1.183 7.18550231195715 1 -0.000125596410553541
2192 "2025" 1.183 7.18537674968887 1 -0.000125562268279644
2193 "2025" 1.183 7.18525122155359 1 -0.0001255281352881
2194 "2025" 1.183 7.18512572754201 1 -0.000125494011574467
2195 "2025" 1.183 7.18500026764487 1 -0.00012545989713697
2196 "2025" 1.183 7.1848748418529 1 -0.000125425791973832
2197 "2025" 1.183 7.18474945015682 1 -0.0001253916960815
2198 "2025" 1.183 7.18462409254736 1 -0.000125357609458199
2199 "2025" 1.183 7.18449876901526 1 -0.000125323532100374
2200 "2025" 1.183 7.18437347955125 1 -0.000125289464006251
2201 "2025" 1.183 7.18424822414608 1 -0.000125255405174052
2202 "2025" 1.183 7.18412300279048 1 -0.000125221355599336
2203 "2025" 1.183 7.1839978154752 1 -0.000125187315281217
2204 "2025" 1.183 7.18387266219098 1 -0.000125153284217028
2205 "2025" 1.183 7.18374754292858 1 -0.000125119262403217
2206 "2025" 1.183 7.18362245767874 1 -0.000125085249838897
2207 "2025" 1.183 7.18349740643222 1 -0.000125051246519625
2208 "2025" 1.183 7.18337238917978 1 -0.000125017252444515
2209 "2025" 1.183 7.18324740591217 1 -0.000124983267610013
2210 "2025" 1.183 7.18312245662015 1 -0.000124949292014342
2211 "2025" 1.183 7.1829975412945 1 -0.000124915325653951
2212 "2025" 1.183 7.18287265992597 1 -0.000124881368527063
2213 "2025" 1.183 7.18274781250534 1 -0.000124847420631902
2214 "2025" 1.183 7.18262299902337 1 -0.000124813481964914
2215 "2025" 1.183 7.18249821947085 1 -0.000124779552523435
2216 "2025" 1.183 7.18237347383855 1 -0.000124745632305689
2217 "2025" 1.183 7.18224876211724 1 -0.000124711721309012
2218 "2025" 1.183 7.18212408429771 1 -0.00012467781952985
2219 "2025" 1.183 7.18199944037074 1 -0.000124643926967316
2220 "2025" 1.183 7.18187483032712 1 -0.000124610043618745
2221 "2025" 1.183 7.18175025415764 1 -0.000124576169479695
2222 "2025" 1.183 7.18162571185309 1 -0.000124542304550168
2223 "2025" 1.183 7.18150120340426 1 -0.000124508448825722
2224 "2025" 1.183 7.18137672880196 1 -0.000124474602305469
2225 "2025" 1.183 7.18125228803697 1 -0.000124440764985856
2226 "2025" 1.183 7.18112788110011 1 -0.000124406936864219
2227 "2025" 1.183 7.18100350798217 1 -0.000124373117938781
2228 "2025" 1.183 7.18087916867396 1 -0.000124339308206878
2229 "2025" 1.183 7.1807548631663 1 -0.000124305507664957
2230 "2025" 1.183 7.18063059144999 1 -0.00012427171631213
2231 "2025" 1.183 7.18050635351584 1 -0.000124237934145732
2232 "2025" 1.183 7.18038214935468 1 -0.000124204161161323
2233 "2025" 1.183 7.18025797895732 1 -0.000124170397358903
2234 "2025" 1.183 7.18013384231459 1 -0.000124136642734918
2235 "2025" 1.183 7.1800097394173 1 -0.000124102897285816
2236 "2025" 1.183 7.17988567025629 1 -0.000124069161010709
2237 "2025" 1.183 7.17976163482238 1 -0.000124035433906933
2238 "2025" 1.183 7.17963763310641 1 -0.000124001715970934
2239 "2025" 1.183 7.17951366509921 1 -0.000123968007200936
2240 "2025" 1.183 7.17938973079162 1 -0.000123934307595164
2241 "2025" 1.183 7.17926583017447 1 -0.000123900617149175
2242 "2025" 1.183 7.1791419632386 1 -0.000123866935862083
2243 "2025" 1.183 7.17901812997487 1 -0.000123833263731221
2244 "2025" 1.183 7.17889433037412 1 -0.000123799600753927
2245 "2025" 1.183 7.17877056442719 1 -0.000123765946927534
2246 "2025" 1.183 7.17864683212494 1 -0.00012373230224938
2247 "2025" 1.183 7.17852313345823 1 -0.000123698666716798
2248 "2025" 1.183 7.1783994684179 1 -0.000123665040328902
2249 "2025" 1.183 7.17827583699481 1 -0.00012363142308125
2250 "2025" 1.183 7.17815223917984 1 -0.000123597814972065
2251 "2025" 1.183 7.17802867496384 1 -0.000123564215998684
2252 "2025" 1.183 7.17790514433768 1 -0.000123530626159329
2253 "2025" 1.183 7.17778164729223 1 -0.000123497045451337
2254 "2025" 1.183 7.17765818381836 1 -0.000123463473872043
2255 "2025" 1.183 7.17753475390694 1 -0.000123429911418782
2256 "2025" 1.183 7.17741135754885 1 -0.00012339635808889
2257 "2025" 1.183 7.17728799473497 1 -0.000123362813879702
2258 "2025" 1.183 7.17716466545618 1 -0.00012332927879033
2259 "2025" 1.183 7.17704136970337 1 -0.000123295752816333
2260 "2025" 1.183 7.17691810746741 1 -0.000123262235955934
2261 "2025" 1.183 7.1767948787392 1 -0.000123228728207359
2262 "2025" 1.183 7.17667168350964 1 -0.000123195229567941
2263 "2025" 1.183 7.1765485217696 1 -0.000123161740034128
2264 "2025" 1.183 7.17642539351 1 -0.000123128259604144
2265 "2025" 1.183 7.17630229872172 1 -0.000123094788276212
2266 "2025" 1.183 7.17617923739568 1 -0.000123061326045892
2267 "2025" 1.183 7.17605620952276 1 -0.000123027872913184
2268 "2025" 1.183 7.17593321509389 1 -0.000122994428873646
2269 "2025" 1.183 7.17581025409996 1 -0.000122960993926391
2270 "2025" 1.183 7.17568732653189 1 -0.000122927568067865
2271 "2025" 1.183 7.1755644323806 1 -0.000122894151295405
2272 "2025" 1.183 7.17544157163699 1 -0.000122860743607234
2273 "2025" 1.183 7.17531874429199 1 -0.000122827345000687
2274 "2025" 1.183 7.17519595033652 1 -0.000122793955473099
2275 "2025" 1.183 7.1750731897615 1 -0.000122760575021807
2276 "2025" 1.183 7.17495046255785 1 -0.000122727203645923
2277 "2025" 1.183 7.17482776871651 1 -0.000122693841341004
2278 "2025" 1.183 7.1747051082284 1 -0.000122660488105275
2279 "2025" 1.183 7.17458248108447 1 -0.000122627143936072
2280 "2025" 1.183 7.17445988727564 1 -0.000122593808831617
2281 "2025" 1.183 7.17433732679285 1 -0.000122560482789247
2282 "2025" 1.183 7.17421479962704 1 -0.000122527165805408
2283 "2025" 1.183 7.17409230576916 1 -0.000122493857879213
2284 "2025" 1.183 7.17396984521016 1 -0.000122460559007109
2285 "2025" 1.183 7.17384741794097 1 -0.00012242726918732
2286 "2025" 1.183 7.17372502395255 1 -0.00012239398841718
2287 "2025" 1.183 7.17360266323586 1 -0.000122360716693137
2288 "2025" 1.183 7.17348033578184 1 -0.000122327454015192
2289 "2025" 1.183 7.17335804158146 1 -0.000122294200378015
2290 "2025" 1.183 7.17323578062568 1 -0.000122260955781606
2291 "2025" 1.183 7.17311355290546 1 -0.000122227720221524
2292 "2025" 1.183 7.17299135841176 1 -0.000122194493696881
2293 "2025" 1.183 7.17286919713556 1 -0.000122161276205013
2294 "2025" 1.183 7.17274706906782 1 -0.000122128067742366
2295 "2025" 1.183 7.17262497419951 1 -0.000122094868307165
2296 "2025" 1.183 7.17250291252161 1 -0.000122061677896745
2297 "2025" 1.183 7.1723808840251 1 -0.00012202849650933
2298 "2025" 1.183 7.17225888870096 1 -0.000121995324141366
2299 "2025" 1.183 7.17213692654017 1 -0.000121962160791966
2300 "2025" 1.183 7.17201499753371 1 -0.000121929006456689
2301 "2025" 1.183 7.17189310167258 1 -0.000121895861134647
2302 "2025" 1.183 7.17177123894776 1 -0.000121862724823174
2303 "2025" 1.183 7.17164940935024 1 -0.000121829597518719
2304 "2025" 1.183 7.17152761287102 1 -0.000121796479220393
2305 "2025" 1.183 7.17140584950109 1 -0.000121763369924643
2306 "2025" 1.183 7.17128411923146 1 -0.000121730269629694
2307 "2025" 1.183 7.17116242205313 1 -0.000121697178331992
2308 "2025" 1.183 7.1710407579571 1 -0.000121664096030649
2309 "2025" 1.183 7.17091912693438 1 -0.000121631022722113
2310 "2025" 1.183 7.17079752897597 1 -0.000121597958404607
2311 "2025" 1.183 7.1706759640729 1 -0.000121564903074578
2312 "2025" 1.183 7.17055443221617 1 -0.000121531856731139
2313 "2025" 1.183 7.1704329333968 1 -0.000121498819370736
2314 "2025" 1.183 7.17031146760581 1 -0.000121465790990705
2315 "2025" 1.183 7.17019003483422 1 -0.000121432771590158
2316 "2025" 1.183 7.17006863507305 1 -0.000121399761164653
2317 "2025" 1.183 7.16994726831334 1 -0.000121366759713304
2318 "2025" 1.183 7.1698259345461 1 -0.000121333767233445
2319 "2025" 1.183 7.16970463376238 1 -0.000121300783721523
2320 "2025" 1.183 7.16958336595321 1 -0.000121267809176651
2321 "2025" 1.183 7.16946213110961 1 -0.000121234843595275
2322 "2025" 1.183 7.16934092922264 1 -0.000121201886974731
2323 "2025" 1.183 7.16921976028332 1 -0.000121168939314131
2324 "2025" 1.183 7.16909862428271 1 -0.000121136000609035
2325 "2025" 1.183 7.16897752121185 1 -0.000121103070858553
2326 "2025" 1.183 7.16885645106179 1 -0.000121070150060021
2327 "2025" 1.183 7.16873541382358 1 -0.000121037238210775
2328 "2025" 1.183 7.16861440948828 1 -0.00012100433530815
2329 "2025" 1.183 7.16849343804693 1 -0.000120971441349482
2330 "2025" 1.183 7.16837249949059 1 -0.000120938556332995
2331 "2025" 1.183 7.16825159381034 1 -0.000120905680256023
2332 "2025" 1.183 7.16813072099722 1 -0.000120872813115902
2333 "2025" 1.183 7.16800988104231 1 -0.000120839954910856
2334 "2025" 1.183 7.16788907393667 1 -0.000120807105637333
2335 "2025" 1.183 7.16776829967138 1 -0.000120774265294443
2336 "2025" 1.183 7.1676475582375 1 -0.000120741433878635
2337 "2025" 1.183 7.16752684962611 1 -0.000120708611387244
2338 "2025" 1.183 7.16740617382829 1 -0.000120675797819381
2339 "2025" 1.183 7.16728553083512 1 -0.000120642993170605
2340 "2025" 1.183 7.16716492063768 1 -0.00012061019744003
2341 "2025" 1.183 7.16704434322706 1 -0.000120577410624101
2342 "2025" 1.183 7.16692379859434 1 -0.000120544632721931
2343 "2025" 1.183 7.16680328673061 1 -0.000120511863729078
2344 "2025" 1.183 7.16668280762696 1 -0.000120479103644655
2345 "2025" 1.183 7.1665623612745 1 -0.000120446352465997
2346 "2025" 1.183 7.16644194766431 1 -0.00012041361019044
2347 "2025" 1.183 7.16632156678749 1 -0.000120380876815318
2348 "2025" 1.183 7.16620121863515 1 -0.000120348152338856
2349 "2025" 1.183 7.16608090319839 1 -0.000120315436758389
2350 "2025" 1.183 7.16596062046832 1 -0.000120282730070365
2351 "2025" 1.183 7.16584037043605 1 -0.000120250032273894
2352 "2025" 1.183 7.16572015309268 1 -0.000120217343366313
2353 "2025" 1.183 7.16559996842934 1 -0.000120184663344958
2354 "2025" 1.183 7.16547981643713 1 -0.000120151992207163
2355 "2025" 1.183 7.16535969710718 1 -0.000120119329950263
2356 "2025" 1.183 7.16523961043061 1 -0.000120086676573372
2357 "2025" 1.183 7.16511955639854 1 -0.000120054032072048
2358 "2025" 1.183 7.16499953500209 1 -0.000120021396445402
2359 "2025" 1.183 7.1648795462324 1 -0.000119988769689883
2360 "2025" 1.183 7.1647595900806 1 -0.000119956151803713
2361 "2025" 1.183 7.16463966653781 1 -0.000119923542785116
2362 "2025" 1.183 7.16451977559518 1 -0.000119890942630541
2363 "2025" 1.183 7.16439991724384 1 -0.000119858351338209
2364 "2025" 1.183 7.16428009147494 1 -0.000119825768905457
2365 "2025" 1.183 7.16416029827961 1 -0.000119793195329621
2366 "2025" 1.183 7.164040537649 1 -0.000119760630608923
2367 "2025" 1.183 7.16392080957426 1 -0.000119728074740699
2368 "2025" 1.183 7.16380111404654 1 -0.000119695527722286
2369 "2025" 1.183 7.16368145105698 1 -0.000119662989551905
2370 "2025" 1.183 7.16356182059676 1 -0.000119630460226894
2371 "2025" 1.183 7.16344222265701 1 -0.000119597939743699
2372 "2025" 1.183 7.16332265722891 1 -0.000119565428101431
2373 "2025" 1.183 7.16320312430361 1 -0.000119532925297428
2374 "2025" 1.183 7.16308362387229 1 -0.000119500431329023
2375 "2025" 1.183 7.16296415592609 1 -0.000119467946193552
2376 "2025" 1.183 7.1628447204562 1 -0.00011943546988924
2377 "2025" 1.183 7.16272531745379 1 -0.000119403002412533
2378 "2025" 1.183 7.16260594691003 1 -0.000119370543762543
2379 "2025" 1.183 7.16248660881609 1 -0.000119338093935717
2380 "2025" 1.183 7.16236730316316 1 -0.000119305652930279
2381 "2025" 1.183 7.16224802994242 1 -0.000119273220743565
2382 "2025" 1.183 7.16212878914504 1 -0.000119240797373799
2383 "2025" 1.183 7.16200958076223 1 -0.000119208382817426
2384 "2025" 1.183 7.16189040478515 1 -0.000119175977072672
2385 "2025" 1.183 7.16177126120502 1 -0.000119143580137759
2386 "2025" 1.183 7.16165215001301 1 -0.000119111192009136
2387 "2025" 1.183 7.16153307120032 1 -0.000119078812685025
2388 "2025" 1.183 7.16141402475816 1 -0.000119046442162762
2389 "2025" 1.183 7.16129501067772 1 -0.000119014080440571
2390 "2025" 1.183 7.1611760289502 1 -0.0001189817275149
2391 "2025" 1.183 7.16105707956682 1 -0.000118949383384859
2392 "2025" 1.183 7.16093816251877 1 -0.000118917048046896
2393 "2025" 1.183 7.16081927779727 1 -0.000118884721499235
2394 "2025" 1.183 7.16070042539353 1 -0.000118852403738323
2395 "2025" 1.183 7.16058160529877 1 -0.00011882009476416
2396 "2025" 1.183 7.1604628175042 1 -0.000118787794572306
2397 "2025" 1.183 7.16034406200104 1 -0.000118755503160983
2398 "2025" 1.183 7.16022533878051 1 -0.000118723220527528
2399 "2025" 1.183 7.16010664783384 1 -0.000118690946670164
2400 "2025" 1.183 7.15998798915225 1 -0.000118658681585337
2401 "2025" 1.183 7.15986936272698 1 -0.000118626425272161
2402 "2025" 1.183 7.15975076854925 1 -0.000118594177727971
2403 "2025" 1.183 7.15963220661031 1 -0.000118561938949213
2404 "2025" 1.183 7.15951367690137 1 -0.000118529708935
2405 "2025" 1.183 7.15939517941369 1 -0.000118497487681779
2406 "2025" 1.183 7.1592767141385 1 -0.000118465275187773
2407 "2025" 1.183 7.15915828106705 1 -0.000118433071450319
2408 "2025" 1.183 7.15903988019058 1 -0.000118400876467639
2409 "2025" 1.183 7.15892151150035 1 -0.000118368690236181
2410 "2025" 1.183 7.15880317498759 1 -0.000118336512754169
2411 "2025" 1.183 7.15868487064357 1 -0.000118304344019826
2412 "2025" 1.183 7.15856659845954 1 -0.000118272184030488
2413 "2025" 1.183 7.15844835842676 1 -0.00011824003278349
2414 "2025" 1.183 7.15833015053648 1 -0.000118207890276167
2415 "2025" 1.183 7.15821197477998 1 -0.000118175756506744
2416 "2025" 1.183 7.1580938311485 1 -0.000118143631472556
2417 "2025" 1.183 7.15797571963333 1 -0.000118111515170938
2418 "2025" 1.183 7.15785764022573 1 -0.000118079407600113
2419 "2025" 1.183 7.15773959291697 1 -0.000118047308757419
2420 "2025" 1.183 7.15762157769833 1 -0.000118015218640188
2421 "2025" 1.183 7.15750359456109 1 -0.000117983137246647
2422 "2025" 1.183 7.15738564349651 1 -0.000117951064575017
2423 "2025" 1.183 7.15726772449589 1 -0.000117919000620859
2424 "2025" 1.183 7.15714983755051 1 -0.000117886945383283
2425 "2025" 1.183 7.15703198265165 1 -0.000117854898859626
2426 "2025" 1.183 7.1569141597906 1 -0.000117822861048111
2427 "2025" 1.183 7.15679636895866 1 -0.000117790831945186
2428 "2025" 1.183 7.15667861014711 1 -0.000117758811549074
2429 "2025" 1.183 7.15656088334725 1 -0.000117726799857998
2430 "2025" 1.183 7.15644318855038 1 -0.000117694796868406
2431 "2025" 1.183 7.1563255257478 1 -0.000117662802578522
2432 "2025" 1.183 7.15620789493081 1 -0.000117630816986569
2433 "2025" 1.183 7.15609029609073 1 -0.000117598840088995
2434 "2025" 1.183 7.15597272921884 1 -0.000117566871884911
2435 "2025" 1.183 7.15585519430647 1 -0.000117534912369877
2436 "2025" 1.183 7.15573769134493 1 -0.000117502961543892
2437 "2025" 1.183 7.15562022032552 1 -0.000117471019402515
2438 "2025" 1.183 7.15550278123958 1 -0.000117439085944859
2439 "2025" 1.183 7.15538537407841 1 -0.000117407161168259
2440 "2025" 1.183 7.15526799883334 1 -0.00011737524507005
